inventory_id,product_id,warehouse_id,quantity_on_hand,quantity_reserved
1299,230,6,1778,195
1300,230,9,50,21
1301,230,4,1539,53
1302,231,6,1666,20
1303,231,8,1451,142
1304,231,5,597,127
1305,231,9,758,114
1306,231,1,20,5
1307,231,4,1085,28
1308,232,1,530,93
1309,232,4,1259,44
1310,232,10,539,184
1311,232,5,599,184
1312,232,6,400,132
1313,232,3,1374,104
1314,233,2,504,194
1315,233,10,746,172
1316,233,5,1562,121
1317,233,9,359,113
1318,233,1,681,55
1319,233,3,647,10
1320,234,7,1220,55
1321,234,8,1090,19
1322,234,2,453,73
1323,234,6,1505,51
1324,234,5,925,73
1325,234,9,553,150
1326,234,1,1470,125
1327,234,10,577,63
1328,235,9,1544,158
1329,235,4,441,118
1330,235,1,1988,44
1331,235,10,1521,162
1332,236,8,967,16
1333,237,6,1795,11
1334,237,3,1852,148
1335,237,10,980,174
1336,237,9,1343,11
1337,237,7,1918,198
1338,237,2,675,175
1339,237,4,596,3
1340,238,5,1866,73
1341,239,2,1532,194
1342,239,5,286,90
1343,239,8,1650,131
1344,239,10,1008,38
1345,239,3,163,11
1346,239,7,171,137
1347,239,1,1493,94
1348,240,10,1435,59
1349,240,6,1618,172
1350,241,8,447,42
1351,241,3,560,99
1352,241,6,564,97
1353,242,1,824,185
1354,242,3,1990,51
1355,242,7,994,53
1356,242,8,48,41
1357,242,4,903,181
1358,242,10,773,109
1359,242,9,910,27
1360,243,6,485,30
1361,243,8,637,122
1362,244,7,1642,138
1363,244,9,1045,127
1364,244,3,1602,167
1365,244,5,96,51
1366,245,7,105,83
1367,245,1,1154,44
1368,245,4,603,16
1369,245,5,1555,190
1370,245,8,1007,103
1371,245,2,656,174
1372,245,9,917,52
1373,245,10,176,153
1374,245,6,1263,104
1375,246,6,1949,156
1376,246,8,695,87
1377,246,7,937,111
1378,246,2,898,199
1379,246,10,906,74
1380,246,3,908,149
1381,246,4,708,163
1382,246,1,1618,14
1383,247,10,708,144
1384,247,4,1016,65
1385,247,9,1277,107
1386,247,3,304,172
1387,247,6,1142,132
1388,247,7,1415,119
1389,248,4,1171,120
1390,248,6,573,123
1391,248,3,1866,154
1392,248,2,895,34
1393,248,9,1709,45
1394,248,8,1182,94
1395,248,5,1054,87
1396,248,7,695,169
1397,248,1,1258,157
1398,249,4,1712,94
1399,249,8,124,121
1400,249,10,1421,13
1401,250,10,861,123
1402,251,7,1891,34
1403,251,2,1268,66
1404,251,3,547,34
1405,251,5,1881,154
1406,252,10,329,196
1407,252,1,1108,124
1408,252,9,1481,23
1409,252,7,1885,192
1410,252,3,1134,155
1411,252,4,135,102
1412,252,2,827,18
1413,252,6,1144,165
1414,253,4,1291,28
1415,253,7,1507,57
1416,254,9,380,20
1417,254,2,487,128
1418,254,7,1787,191
1419,254,4,1084,129
1420,254,10,528,64
1421,255,1,259,16
1422,255,10,1958,118
1423,256,9,221,153
1424,256,2,585,78
1425,256,10,1789,22
1426,256,7,379,188
1427,256,6,971,15
1428,256,1,1408,19
1429,256,3,1196,56
1430,256,8,792,55
1431,257,10,1203,169
1432,257,8,1580,17
1433,258,2,1045,155
1434,258,5,1587,47
1435,258,10,1995,172
1436,258,1,1858,137
1437,258,3,348,182
1438,258,7,751,94
1439,258,6,1676,164
1440,258,8,1251,9
1441,258,4,956,33
1442,258,9,547,57
1443,259,3,547,53
1444,259,5,1914,191
1445,259,6,1492,58
1446,259,8,1369,74
1447,259,9,306,165
1448,259,4,372,177
1449,259,1,1111,184
1450,259,7,671,80
1451,260,8,1630,92
1452,260,5,1744,68
1453,260,2,997,158
1454,260,3,1766,18
1455,260,1,1644,83
1456,260,4,1137,110
1457,260,10,1171,180
1458,261,7,1288,55
1459,261,5,1520,3
1460,262,4,32,25
1461,262,6,83,76
1462,262,10,237,82
1463,262,7,1584,110
1464,262,3,1955,22
1465,262,1,632,7
1466,262,5,711,83
1467,262,8,1897,79
1468,263,10,229,134
1469,263,5,667,17
1470,263,8,55,43
1471,263,3,1644,75
1472,263,4,713,185
1473,264,2,710,101
1474,265,7,73,32
1475,265,4,1813,159
1476,265,1,402,60
1477,265,2,323,148
1478,265,6,1576,188
1479,265,10,1017,108
1480,265,3,1201,166
1481,265,9,1826,139
1482,266,7,690,177
1483,266,4,1501,7
1484,266,8,613,145
1485,266,9,723,197
1486,266,2,402,155
1487,266,5,1977,86
1488,266,10,513,194
1489,266,3,30,22
1490,266,6,1156,113
1491,267,7,588,160
1492,268,8,299,55
1493,268,4,921,53
1494,268,9,1994,134
1495,269,3,1580,74
1496,269,8,390,167
1497,269,4,678,42
1498,269,6,1627,40
1499,269,7,302,182
1500,270,2,1166,180
1501,270,4,1024,45
1502,270,8,1782,99
1503,270,10,410,130
1504,271,6,569,56
1505,271,10,607,5
1506,271,8,340,99
1507,271,3,1063,146
1508,271,4,1293,39
1509,271,7,1563,111
1510,271,2,274,66
1511,271,1,1902,122
1512,271,5,1120,192
1513,272,2,183,161
1514,272,3,1560,92
1515,272,10,375,124
1516,273,9,1454,29
1517,274,4,36,16
1518,274,8,141,135
1519,274,9,813,46
1520,275,5,1411,169
1521,275,8,1603,64
1522,275,6,1051,200
1523,275,10,1506,187
1524,275,3,168,119
1525,275,2,1665,150
1526,275,9,1424,51
1527,275,1,926,167
1528,276,10,1557,6
1529,276,5,280,97
1530,276,6,246,162
1531,277,3,1290,2
1532,277,4,1823,154
1533,277,8,576,47
1534,277,6,149,37
1535,278,8,890,162
1536,278,7,1756,21
1537,278,4,1256,147
1538,278,2,347,80
1539,278,5,658,103
1540,278,1,831,179
1541,279,1,363,126
1542,279,9,1294,141
1543,279,4,1664,167
1544,279,3,1020,92
1545,279,2,261,185
1546,279,7,1335,31
1547,279,5,1390,145
1548,279,6,97,56
1549,279,10,727,24
1550,280,1,843,85
1551,280,2,1882,13
1552,280,9,1311,123
1553,280,7,1702,99
1554,280,8,1619,100
1555,280,3,936,29
1556,280,10,628,57
1557,281,10,94,37
1558,281,9,218,163
1559,282,6,1576,37
1560,282,3,1255,109
1561,282,2,895,28
1562,282,9,48,38
1563,282,5,1339,80
1564,283,5,1701,45
1565,283,7,1350,148
1566,283,4,207,127
1567,283,8,602,137
1568,283,6,1558,156
1569,283,1,576,22
1570,283,10,1172,24
1571,284,7,299,114
1572,285,3,245,96
1573,285,10,676,58
1574,285,4,981,42
1575,285,2,1312,91
1576,286,8,731,184
1577,286,4,1413,70
1578,286,2,1411,17
1579,286,7,364,18
1580,286,3,1966,158
1581,286,9,533,38
1582,286,10,1225,109
1583,286,6,505,6
1584,287,9,125,24
1585,287,7,950,54
1586,287,8,1517,152
1587,287,4,662,138
1588,287,6,954,193
1589,287,10,457,112
1590,287,1,1939,105
1591,287,2,1306,3
1592,287,3,1802,62
1593,287,5,780,76
1594,288,6,126,66
1595,288,9,1413,178
1596,288,5,65,22
1597,288,3,716,45
1598,288,10,589,11
1599,288,4,81,7
1600,288,2,1286,40
1601,288,7,385,141
1602,289,4,1634,41
1603,289,8,96,66
1604,289,3,1036,46
1605,290,4,1021,52
1606,290,1,529,59
1607,290,5,107,52
1608,290,6,1122,125
1609,290,9,491,53
1610,291,6,87,4
1611,291,3,1612,178
1612,291,10,788,138
1613,291,2,474,196
1614,291,8,1412,131
1615,291,9,309,130
1616,291,1,1378,45
1617,291,7,490,5
1618,291,5,875,150
1619,292,5,1532,146
1620,292,10,1240,142
1621,292,3,557,154
1622,293,7,1572,45
1623,293,6,543,31
1624,293,1,871,13
1625,293,9,1776,106
1626,293,2,1361,24
1627,294,4,695,56
1628,294,6,1302,157
1629,294,3,1884,28
1630,294,1,743,111
1631,294,5,679,32
1632,294,9,22,16
1633,294,2,364,127
1634,295,7,85,66
1635,295,6,1529,43
1636,295,10,1570,151
1637,295,3,19,12
1638,295,4,1914,4
1639,295,8,1511,63
1640,295,2,1224,52
1641,295,5,752,62
1642,295,1,1426,115
1643,295,9,936,20
1644,296,5,492,128
1645,296,6,312,140
1646,296,10,1148,20
1647,297,6,1040,100
1648,297,4,247,140
1649,297,2,1956,108
1650,297,3,348,61
1651,297,9,312,199
1652,297,10,1690,65
1653,297,7,1591,77
1654,298,1,520,164
1655,298,5,595,72
1656,298,2,518,166
1657,298,7,1938,155
1658,298,6,357,23
1659,298,4,1102,196
1660,299,4,619,65
1661,299,7,529,117
1662,300,7,1219,9
1663,301,9,1997,154
1664,301,3,10,4
1665,301,5,1385,83
1666,301,2,1205,200
1667,301,4,1211,115
1668,301,1,1165,40
1669,301,10,688,146
1670,301,6,1120,6
1671,301,7,664,33
1672,302,5,758,62
1673,302,7,639,149
1674,303,10,1517,182
1675,303,2,1502,13
1676,303,4,1676,126
1677,303,5,1802,83
1678,303,7,1214,139
1679,303,6,740,123
1680,303,1,560,76
1681,304,8,998,184
1682,304,10,43,41
1683,305,8,392,104
1684,305,2,610,14
1685,305,7,1124,83
1686,305,9,1711,76
1687,305,4,1296,136
1688,305,10,163,9
1689,305,1,1827,131
1690,305,6,801,149
1691,305,3,1074,171
1692,305,5,194,169
1693,306,7,734,193
1694,306,5,745,49
1695,306,1,928,110
1696,306,2,271,26
1697,306,4,1924,139
1698,307,7,1350,76
1699,307,9,1049,125
1700,307,5,228,175
1701,307,2,379,112
1702,307,4,1683,51
1703,307,8,884,60
1704,307,1,1095,148
1705,307,10,1462,189
1706,307,6,384,129
1707,308,1,1974,164
1708,308,2,1619,168
1709,308,9,117,64
1710,308,7,1265,106
1711,308,4,648,200
1712,308,8,1846,65
1713,308,5,1373,102
1714,308,3,1298,124
1715,308,10,1967,6
1716,308,6,409,88
1717,309,1,193,185
1718,309,4,1233,50
1719,309,7,402,25
1720,309,3,1147,37
1721,309,6,628,59
1722,309,9,556,136
1723,309,10,1711,174
1724,310,6,380,15
1725,310,3,667,45
1726,310,8,92,54
1727,310,2,1205,41
1728,310,7,1601,161
1729,310,10,461,38
1730,310,4,561,79
1731,311,2,336,32
1732,311,10,17,2
1733,311,6,425,125
1734,311,5,1166,168
1735,311,7,1105,164
1736,311,4,1350,63
1737,311,3,220,34
1738,312,7,1762,125
1739,312,4,781,133
1740,312,3,520,71
1741,312,9,933,87
1742,312,6,279,50
1743,312,8,692,90
1744,312,10,1499,197
1745,312,2,1800,4
1746,312,5,1180,75
1747,313,5,951,165
1748,313,4,639,23
1749,313,3,960,146
1750,313,2,1123,181
1751,313,1,1938,80
1752,313,6,1960,172
1753,313,9,1345,152
1754,313,8,229,73
1755,314,8,1622,79
1756,314,6,492,176
1757,315,6,1140,40
1758,315,7,574,79
1759,315,10,1892,38
1760,315,5,963,137
1761,316,6,588,133
1762,316,9,1714,102
1763,316,10,947,125
1764,316,1,1989,128
1765,316,7,1958,181
1766,316,2,716,87
1767,316,4,331,70
1768,316,8,812,159
1769,316,5,1438,173
1770,316,3,774,100
1771,317,10,909,90
1772,317,4,1451,29
1773,317,3,1186,144
1774,317,7,1471,147
1775,317,6,1109,125
1776,317,1,310,163
1777,317,5,1598,84
1778,317,8,1817,37
1779,318,1,1670,67
1780,318,5,328,182
1781,318,2,1876,155
1782,319,7,830,35
1783,319,9,1778,192
1784,319,10,507,195
1785,319,1,996,146
1786,319,2,899,132
1787,319,6,1998,120
1788,319,4,379,44
1789,319,8,112,20
1790,319,3,372,12
1791,319,5,1298,188
1792,320,9,73,43
1793,321,5,258,128
1794,322,10,963,38
1795,322,8,535,64
1796,323,4,107,76
1797,323,7,683,161
1798,324,2,592,27
1799,324,1,522,137
1800,324,5,235,133
1801,325,1,1637,124
1802,325,2,237,199
1803,325,7,1302,163
1804,325,5,739,81
1805,325,8,183,156
1806,325,10,1619,169
1807,325,9,993,128
1808,325,4,1378,168
1809,326,1,668,114
1810,326,5,1634,90
1811,326,8,1633,52
1812,326,10,342,180
1813,326,9,1189,154
1814,326,7,6,3
1815,326,3,581,198
1816,326,2,1793,40
1817,326,6,293,31
1818,327,2,308,154
1819,327,1,66,36
1820,327,7,1020,74
1821,327,8,663,71
1822,327,9,1021,60
1823,327,5,1542,116
1824,327,4,896,45
1825,327,6,1981,168
1826,327,3,1240,46
1827,327,10,302,130
1828,328,5,1488,37
1829,328,10,660,97
1830,328,6,385,95
1831,328,9,1943,121
1832,328,1,1539,108
1833,328,4,1650,177
1834,328,3,1660,163
1835,328,8,1295,94
1836,329,7,1841,159
1837,329,2,1001,107
1838,330,8,1907,39
1839,330,7,1892,116
1840,330,2,604,172
1841,330,10,1914,2
1842,330,3,1828,70
1843,330,9,1387,88
1844,330,6,1607,153
1845,331,2,768,27
1846,331,10,734,71
1847,331,4,1724,170
1848,331,1,1015,83
1849,331,5,164,58
1850,331,8,1729,15
1851,331,7,1648,88
1852,331,9,1419,151
1853,331,6,1751,198
1854,332,6,1314,38
1855,332,4,1421,133
1856,332,3,1667,128
1857,332,10,1493,93
1858,332,1,1026,148
1859,332,7,764,17
1860,332,2,1344,182
1861,332,5,393,18
1862,332,9,326,167
1863,332,8,1122,18
1864,333,10,1931,162
1865,333,6,977,176
1866,333,5,1221,171
1867,333,4,465,185
1868,334,1,1284,130
1869,334,2,1690,66
1870,334,9,1501,179
1871,334,5,671,10
1872,334,3,661,171
1873,334,6,1331,148
1874,334,4,1743,179
1875,335,9,1933,191
1876,335,3,456,67
1877,335,5,992,87
1878,335,1,1528,60
1879,335,8,137,114
1880,336,7,521,46
1881,337,8,1899,134
1882,337,5,1015,194
1883,337,6,666,39
1884,337,9,1103,18
1885,337,1,1838,32
1886,337,7,523,54
1887,337,10,1506,96
1888,337,4,688,19
1889,337,3,864,119
1890,338,9,1870,38
1891,338,7,1089,196
1892,338,3,975,58
1893,338,6,278,30
1894,338,8,811,34
1895,339,4,1416,191
1896,339,9,780,35
1897,340,7,450,181
1898,340,9,1015,134
1899,340,10,530,187
1900,340,1,1197,70
1901,340,4,861,158
1902,340,3,1312,0
1903,341,7,1583,37
1904,341,9,574,69
1905,341,5,570,18
1906,341,1,1066,64
1907,341,4,1330,36
1908,341,10,1792,139
1909,341,2,1344,142
1910,342,8,241,127
1911,342,1,192,20
1912,342,3,1392,126
1913,342,5,361,146
1914,342,6,1767,153
1915,342,7,752,151
1916,343,7,908,8
1917,344,7,1418,49
1918,344,1,1164,5
1919,344,9,364,54
1920,344,10,145,27
1921,344,8,1823,31
1922,345,10,833,93
1923,345,8,731,82
1924,345,7,609,23
1925,345,2,703,180
1926,345,6,1792,27
1927,346,5,956,88
1928,347,5,1415,33
1929,347,4,824,112
1930,347,8,1636,139
1931,347,3,734,177
1932,347,1,139,93
1933,347,10,325,124
1934,347,2,1775,122
1935,347,7,265,148
1936,347,6,381,101
1937,347,9,748,31
1938,348,7,1498,19
1939,348,2,139,79
1940,348,3,1092,120
1941,348,10,1725,1
1942,348,6,1208,176
1943,348,8,1357,5
1944,348,1,1467,163
1945,348,4,172,160
1946,348,5,1429,79
1947,349,1,1543,190
1948,349,9,575,66
1949,349,3,1796,144
1950,349,8,1540,176
1951,349,2,528,26
1952,350,8,1227,40
1953,351,1,1078,4
1954,352,4,439,138
1955,352,8,378,173
1956,352,1,269,168
1957,352,3,1669,68
1958,353,4,1487,5
1959,353,1,1659,128
1960,353,10,102,26
1961,353,9,996,50
1962,354,3,850,124
1963,354,10,1381,7
1964,354,7,267,196
1965,355,4,305,59
1966,355,8,518,158
1967,355,2,1768,164
1968,356,2,629,10
1969,356,5,1058,174
1970,356,9,1048,98
1971,356,10,368,200
1972,356,1,1245,13
1973,356,3,1373,60
1974,356,8,249,134
1975,356,4,455,33
1976,357,9,671,1
1977,358,1,1155,87
1978,358,4,1905,165
1979,358,8,478,6
1980,358,3,1561,161
1981,358,5,264,166
1982,358,9,160,93
1983,359,7,1837,159
1984,359,2,838,173
1985,360,3,1790,67
1986,360,8,564,196
1987,360,6,172,114
1988,360,1,649,76
1989,360,9,655,111
1990,360,7,1033,175
1991,360,10,775,176
1992,361,2,861,168
1993,361,6,1338,49
1994,361,10,61,0
1995,361,8,1878,53
1996,361,9,196,54
1997,362,1,450,11
1998,362,10,1003,108
1999,362,4,1487,65
2000,363,2,872,170
2001,363,1,1708,31
2002,363,3,861,149
2003,363,10,693,98
2004,364,7,78,71
2005,364,9,1374,9
2006,365,5,12,12
2007,365,1,1320,10
2008,365,7,1275,20
2009,365,2,998,94
2010,365,3,1918,98
2011,365,6,938,33
2012,366,3,1143,78
2013,366,1,358,48
2014,366,8,912,176
2015,366,7,1336,57
2016,366,2,640,176
2017,366,4,1106,30
2018,366,5,313,30
2019,366,6,879,189
2020,366,9,1972,170
2021,366,10,1589,115
2022,367,4,937,110
2023,367,10,1459,24
2024,367,3,1078,19
2025,367,7,887,76
2026,367,5,1043,150
2027,367,2,1371,118
2028,367,1,1414,86
2029,368,3,912,71
2030,369,10,475,119
2031,370,3,89,48
2032,370,1,1389,135
2033,370,2,761,90
2034,370,7,522,118
2035,370,4,264,135
2036,371,9,144,124
2037,371,1,962,129
2038,372,10,730,99
2039,372,3,836,180
2040,372,2,779,151
2041,372,6,1205,25
2042,372,7,132,50
2043,372,9,1833,77
2044,372,8,539,158
2045,372,5,1121,127
2046,372,1,749,90
2047,373,1,448,193
2048,373,9,1087,105
2049,373,7,1650,24
2050,373,6,1141,115
2051,373,8,988,92
2052,373,2,1441,35
2053,374,6,1938,134
2054,374,4,1805,113
2055,374,3,1720,97
2056,374,1,1523,154
2057,374,5,919,66
2058,374,2,357,135
2059,374,7,1456,35
2060,374,8,1317,151
2061,375,1,1530,101
2062,376,3,773,47
2063,376,8,710,181
2064,376,6,635,192
2065,376,1,1187,56
2066,376,10,510,16
2067,376,4,304,71
2068,376,7,268,2
2069,376,2,265,45
2070,376,9,394,161
2071,377,10,549,111
2072,377,8,1822,54
2073,378,1,962,140
2074,378,4,1173,39
2075,378,6,1052,153
2076,378,8,1336,93
2077,378,5,839,41
2078,378,3,1054,193
2079,378,10,450,19
2080,378,9,118,25
2081,378,2,1077,147
2082,378,7,1721,91
2083,379,7,645,150
2084,379,6,925,157
2085,379,4,249,166
2086,379,1,818,123
2087,379,9,1231,23
2088,379,10,1173,53
2089,380,10,251,184
2090,380,3,624,79
2091,380,4,757,193
2092,380,8,910,162
2093,380,6,389,13
2094,381,4,451,42
2095,381,5,1789,196
2096,381,10,583,164
2097,381,9,319,117
2098,381,7,1745,4
2099,382,3,1950,76
2100,382,2,552,14
2101,382,9,273,6
2102,382,6,1365,5
2103,383,2,785,193
2104,383,3,784,8
2105,383,9,703,91
2106,383,10,902,88
2107,383,1,1068,20
2108,383,4,149,8
2109,384,3,558,187
2110,384,5,1051,32
2111,384,1,1859,15
2112,384,10,1055,150
2113,384,6,594,129
2114,385,6,567,151
2115,385,3,1112,76
2116,385,10,620,42
2117,386,1,1604,27
2118,387,1,261,125
2119,387,3,1562,186
2120,388,10,94,78
2121,388,3,321,8
2122,388,1,1757,19
2123,388,2,630,75
2124,388,6,1453,166
2125,388,8,1503,196
2126,388,4,1808,110
2127,388,7,8,1
2128,388,9,1298,167
2129,388,5,701,128
2130,389,6,1174,71
2131,390,3,1374,121
2132,390,9,1149,172
2133,391,1,1153,186
2134,392,10,1693,2
2135,392,7,768,145
2136,392,8,1019,23
2137,392,4,313,167
2138,393,10,1293,132
2139,393,8,65,27
2140,393,9,646,55
2141,393,3,539,121
2142,393,4,1309,40
2143,393,7,985,125
2144,393,2,246,169
2145,393,6,970,45
2146,393,1,1685,22
2147,393,5,676,70
2148,394,3,809,118
2149,394,4,688,8
2150,394,6,67,66
2151,394,8,1019,194
2152,395,3,1757,189
2153,395,1,846,171
2154,395,9,445,11
2155,395,8,1385,196
2156,395,10,1745,27
2157,396,7,1912,193
2158,396,2,1389,182
2159,396,1,1423,112
2160,396,10,105,86
2161,396,6,19,9
2162,396,3,1627,18
2163,396,5,692,170
2164,396,8,1737,118
2165,396,4,715,116
2166,397,3,1810,170
2167,397,2,1800,64
2168,397,4,1926,133
2169,397,5,43,14
2170,397,6,913,72
2171,397,8,215,95
2172,397,1,1353,17
2173,398,10,985,151
2174,398,6,541,92
2175,398,3,211,76
2176,398,2,1076,108
2177,398,1,988,134
2178,398,9,1223,106
2179,398,8,547,105
2180,398,4,117,10
2181,398,7,1405,55
2182,399,1,921,100
2183,399,3,1694,167
2184,399,8,1633,131
2185,399,6,1106,191
2186,399,9,1535,186
2187,399,7,1603,78
2188,399,4,166,145
2189,400,8,545,36
2190,400,3,75,73
2191,400,6,439,158
2192,400,5,1067,189
2193,400,4,1771,97
2194,400,7,46,42
2195,400,10,815,34
2196,400,2,878,175
2197,400,9,526,72
2198,401,10,1788,118
2199,402,6,1089,165
2200,402,7,1050,104
2201,402,10,1620,116
2202,402,8,83,2
2203,402,4,161,78
2204,402,9,1516,160
2205,403,3,1929,56
2206,403,1,1792,137
2207,403,5,1182,59
2208,403,9,1676,108
2209,403,7,1806,61
2210,403,8,664,52
2211,403,10,1067,31
2212,403,6,143,44
2213,404,3,1538,135
2214,404,8,1069,2
2215,405,4,861,158
2216,405,5,920,148
2217,405,7,1893,70
2218,405,1,39,20
2219,405,6,1591,38
2220,405,3,1827,121
2221,405,9,1050,8
2222,405,10,1933,158
2223,405,2,393,103
2224,405,8,1690,13
2225,406,9,550,99
2226,407,2,384,20
2227,407,9,938,33
2228,407,6,1206,177
2229,407,5,66,51
2230,407,10,967,133
2231,407,7,1346,54
2232,407,1,1365,146
2233,407,4,754,91
2234,407,8,1699,102
2235,408,5,391,91
2236,408,4,1957,133
2237,408,2,178,134
2238,408,3,1120,159
2239,408,1,1227,62
2240,408,8,216,8
2241,408,9,1057,155
2242,409,10,1612,103
2243,409,1,867,158
2244,410,4,1930,137
2245,410,3,855,40
2246,410,8,1950,179
2247,410,10,886,83
2248,411,1,628,131
2249,411,7,1458,69
2250,411,10,1451,20
2251,411,9,879,187
2252,411,2,225,158
2253,411,5,1470,123
2254,411,8,192,47
2255,411,4,243,80
2256,411,3,1855,136
2257,412,10,277,184
2258,412,2,496,29
2259,412,8,647,170
2260,412,7,835,41
2261,412,9,1705,200
2262,412,1,1405,136
2263,412,3,1354,75
2264,412,6,35,0
2265,412,4,450,124
2266,412,5,1994,5
2267,413,10,840,175
2268,413,9,1897,39
2269,413,2,879,192
2270,413,8,1243,31
2271,414,9,1781,50
2272,414,1,503,117
2273,414,4,1579,33
2274,414,6,1813,31
2275,414,7,1688,61
2276,414,2,1469,60
2277,414,3,1131,146
2278,414,5,493,46
2279,414,8,1824,200
2280,415,6,1369,163
2281,415,1,1446,93
2282,415,4,1499,188
2283,415,10,1313,44
2284,415,2,1793,17
2285,415,5,401,170
2286,415,3,237,101
2287,415,9,1244,50
2288,416,4,1421,120
2289,416,2,644,53
2290,416,3,155,3
2291,416,7,1351,188
2292,416,1,1556,176
2293,416,6,43,36
2294,417,8,1407,143
2295,417,9,557,33
2296,417,4,802,109
2297,417,1,203,122
2298,418,2,847,60
2299,418,3,521,17
2300,418,4,100,63
2301,418,9,226,79
2302,418,7,1796,159
2303,418,8,1004,134
2304,418,5,407,52
2305,418,1,749,24
2306,419,5,594,27
2307,420,3,1817,113
2308,420,10,1395,136
2309,420,7,545,125
2310,420,4,1904,177
2311,420,8,1351,193
2312,420,5,1270,192
2313,420,6,1518,192
2314,421,4,1876,78
2315,421,5,1309,8
2316,421,2,1252,50
2317,421,10,724,172
2318,421,9,1034,92
2319,421,8,968,153
2320,421,7,1437,176
2321,421,3,437,114
2322,422,9,1699,176
2323,423,9,915,142
2324,423,4,451,184
2325,423,1,1752,111
2326,423,10,163,153
2327,423,7,258,32
2328,424,10,38,13
2329,424,1,253,110
2330,424,6,369,172
2331,425,1,440,173
2332,425,7,478,180
2333,426,1,739,32
2334,426,4,1146,8
2335,426,6,372,20
2336,426,8,1566,157
2337,426,5,1304,184
2338,426,10,269,70
2339,427,1,1898,114
2340,427,6,917,76
2341,427,2,277,56
2342,427,7,332,172
2343,427,10,348,65
2344,428,4,245,43
2345,428,1,1094,50
2346,428,5,1852,77
2347,429,9,1411,143
2348,429,5,1985,198
2349,429,3,1945,71
2350,429,4,1176,5
2351,429,1,1559,129
2352,429,7,554,45
2353,430,10,427,112
2354,430,8,1906,160
2355,430,6,1844,141
2356,430,4,1123,125
2357,431,2,367,55
2358,431,4,747,14
2359,432,6,361,197
2360,432,5,1703,0
2361,432,8,760,177
2362,432,1,1965,102
2363,433,9,1191,94
2364,433,1,1946,44
2365,434,10,601,106
2366,434,9,1167,153
2367,434,7,962,184
2368,434,1,1955,90
2369,434,8,1985,63
2370,434,4,1502,187
2371,434,2,1073,123
2372,434,3,1874,163
2373,434,5,1703,0
2374,434,6,498,182
2375,435,4,711,109
2376,435,8,837,31
2377,435,7,907,191
2378,435,1,574,185
2379,435,3,1317,126
2380,435,10,644,54
2381,436,6,1935,40
2382,437,6,267,174
2383,437,8,135,104
2384,437,2,216,144
2385,437,5,1868,75
2386,438,9,1277,116
2387,438,6,1855,5
2388,438,5,1037,3
2389,439,2,977,6
2390,439,5,414,64
2391,439,6,195,131
2392,440,9,924,90
2393,440,1,929,16
2394,440,4,474,141
2395,440,6,1281,79
2396,440,7,480,190
2397,440,2,1217,86
2398,440,8,510,37
2399,440,3,914,62
2400,440,5,43,0
2401,440,10,1004,17
2402,441,4,1163,12
2403,442,7,1668,155
2404,442,1,306,133
2405,442,8,152,25
2406,443,5,227,120
2407,443,7,804,28
2408,443,6,1978,139
2409,443,4,389,200
2410,444,9,1996,69
2411,445,9,1429,128
2412,445,5,1589,138
2413,445,2,743,167
2414,445,8,476,193
2415,445,1,1968,167
2416,445,10,1833,2
2417,446,10,1931,151
2418,446,4,1990,128
2419,446,1,210,167
2420,446,8,1268,48
2421,446,3,1216,126
2422,446,5,1268,77
2423,446,9,1613,22
2424,446,2,512,67
2425,446,7,603,18
2426,446,6,421,30
2427,447,5,147,140
2428,447,6,1913,92
2429,447,3,1167,19
2430,447,4,815,114
2431,447,7,453,17
2432,447,10,1579,127
2433,447,1,969,106
2434,448,2,663,160
2435,448,5,836,123
2436,448,10,194,153
2437,448,1,1018,151
2438,448,3,1764,102
2439,448,4,828,150
2440,448,6,929,116
2441,448,8,54,23
2442,448,7,1204,146
2443,448,9,1359,12
2444,449,6,665,123
2445,449,2,1882,80
2446,449,1,322,83
2447,449,10,1877,175
2448,449,7,1832,98
2449,449,5,471,116
2450,449,8,396,145
2451,449,3,743,34
2452,450,10,798,146
2453,450,7,1397,55
2454,450,3,97,81
2455,450,2,1142,129
2456,450,5,1753,98
2457,450,1,302,44
2458,451,2,1233,102
2459,451,7,378,22
2460,451,5,1960,150
2461,451,6,1393,8
2462,451,3,1122,91
