po_item_id,po_id,product_id,quantity_ordered,quantity_received,unit_cost
942,271,2905,328,328,495.62
943,271,1760,363,363,283.81
944,272,3952,311,311,295.99
945,272,2082,225,225,484.5
946,273,396,175,175,355.2
947,274,3276,130,130,337.66
948,275,4070,261,255,31.82
949,275,3759,175,119,132.45
950,276,53,44,33,429.7
951,276,3953,432,69,452.8
952,276,4304,57,9,403.61
953,276,4809,486,409,83.26
954,276,3376,62,15,213.67
955,276,2739,248,196,433.78
956,277,1847,196,196,227.93
957,277,3055,241,241,36.46
958,278,2312,390,390,479.53
959,278,4684,368,368,406.84
960,278,4684,70,70,406.84
961,279,3040,439,140,334.29
962,279,4408,351,268,210.4
963,280,3712,53,0,149.9
964,280,4381,188,0,294.17
965,281,788,312,191,237.79
966,281,4017,499,56,384.3
967,281,2141,68,39,419.8
968,281,3812,307,132,53.95
969,281,2588,136,77,132.56
970,281,1872,496,48,204.25
971,282,3022,440,440,379.51
972,283,4774,79,79,231.46
973,283,2492,217,217,329.29
974,283,4446,63,63,164.49
975,284,2699,311,311,370.17
976,285,1451,294,294,100.87
977,285,2050,267,267,223.74
978,285,4003,306,306,218.64
979,286,4029,70,70,469.22
980,286,1934,137,137,300.3
981,286,3185,66,66,59.48
982,287,3027,253,253,370.82
983,287,3116,119,119,305.25
984,287,72,206,206,51.1
985,288,3518,56,0,384.1
986,288,4637,267,0,175.89
987,289,3105,469,469,403.87
988,289,3160,307,307,236.87
989,289,1816,102,102,54.79
990,289,3369,316,316,28.31
991,289,1062,394,394,44.27
992,289,4311,25,25,478.64
993,290,937,457,457,213.29
994,290,1311,499,499,417.12
995,290,2320,372,372,183.55
996,290,4242,317,317,229.13
997,290,2412,164,164,120.0
998,290,346,201,201,321.45
999,291,4207,497,497,356.28
1000,291,2721,417,417,473.74
1001,291,2818,443,443,403.67
1002,292,4583,241,68,439.36
1003,292,3113,139,67,415.69
1004,293,3646,110,55,392.23
1005,293,4756,46,6,143.1
1006,294,2145,75,75,144.41
1007,294,555,242,242,467.4
1008,294,1824,334,334,9.48
1009,294,284,408,408,332.98
1010,294,4490,10,10,59.44
1011,294,3429,278,278,440.59
1012,295,1696,32,32,87.51
1013,295,3928,263,263,323.17
1014,295,1546,426,426,240.92
1015,295,4718,86,86,429.68
1016,296,2622,106,106,173.12
1017,296,4147,445,445,194.76
1018,297,1749,413,413,467.89
1019,297,680,198,198,317.49
1020,297,1881,333,333,33.36
1021,297,4735,398,398,313.8
1022,298,4690,245,245,125.61
1023,298,2042,415,415,96.93
1024,298,3809,305,305,452.85
1025,298,935,201,201,478.6
1026,298,3766,410,410,355.29
1027,299,1948,431,431,415.82
1028,299,3268,480,480,151.36
1029,299,1670,98,98,469.68
1030,300,3617,86,86,207.89
1031,300,1408,111,111,372.8
1032,300,4153,170,170,55.17
1033,300,948,405,405,362.25
1034,300,2048,427,427,442.9
1035,300,1207,285,285,468.29
1036,301,4655,415,415,354.86
1037,301,3104,74,74,457.77
1038,301,4124,260,260,257.7
1039,301,3787,369,369,169.86
1040,302,1195,495,495,99.52
1041,302,1621,88,88,78.15
1042,302,1611,99,99,26.42
1043,302,857,497,497,280.92
1044,302,3128,391,391,344.71
1045,302,3959,286,286,41.95
1046,303,4754,358,0,447.0
1047,303,432,95,0,233.55
1048,303,540,347,0,98.23
1049,303,85,259,0,103.44
1050,303,2202,480,0,31.26
1051,304,4621,200,0,84.2
1052,304,1011,366,0,132.39
1053,305,3937,77,77,106.33
1054,305,4994,22,22,167.4
1055,305,4862,349,349,215.65
1056,305,4761,438,438,499.18
1057,305,1366,359,359,452.51
1058,305,507,343,343,232.95
1059,306,633,383,383,317.8
1060,306,117,176,176,182.5
1061,306,3296,210,210,429.53
1062,306,1258,411,411,472.64
1063,307,2141,247,247,419.8
1064,307,3039,278,278,153.25
1065,307,2149,331,331,221.56
1066,307,384,225,225,165.98
1067,307,643,445,445,139.16
1068,308,1040,491,491,403.1
1069,308,2668,407,407,308.25
1070,308,1464,271,271,389.41
1071,308,1251,500,500,174.81
1072,308,992,177,177,31.87
1073,308,927,413,413,20.37
1074,309,1250,132,132,457.26
1075,309,4567,190,190,468.13
1076,309,4911,122,122,453.8
1077,310,3953,180,0,452.8
1078,311,3707,475,475,430.46
1079,311,1375,44,44,234.3
1080,311,1452,465,465,257.9
1081,311,2474,283,283,455.33
1082,312,842,158,158,328.35
1083,312,1582,285,285,409.39
1084,312,2821,317,317,263.73
1085,312,4079,46,46,473.45
1086,313,2500,391,391,318.73
1087,313,2373,354,354,313.16
1088,313,4390,486,486,188.2
1089,313,950,82,82,172.25
1090,313,176,167,167,147.58
1091,314,4789,134,134,104.84
1092,314,3874,200,200,156.15
1093,314,4440,276,276,307.87
1094,314,2717,194,194,430.79
1095,314,1124,130,130,436.85
1096,315,4510,37,37,291.17
1097,315,1171,345,345,324.98
1098,315,2301,385,385,483.62
1099,315,1145,314,314,296.92
1100,315,4951,426,426,287.82
1101,315,11,119,119,318.19
1102,316,350,118,85,259.68
1103,317,1145,345,345,296.92
1104,317,3391,194,194,200.52
1105,317,1402,190,190,187.1
1106,318,2022,316,316,319.68
1107,318,2396,45,45,88.14
1108,318,3138,484,484,440.83
1109,318,4157,432,432,483.53
1110,319,1089,307,307,294.5
1111,319,1212,99,99,405.86
1112,320,1270,66,66,62.4
1113,320,3026,464,464,163.26
1114,320,4737,241,241,35.7
1115,321,18,294,294,173.38
1116,321,3207,121,121,239.56
1117,321,3592,418,418,284.98
1118,322,665,449,449,402.35
1119,323,776,359,359,253.26
1120,323,1678,280,280,456.43
1121,323,161,105,105,129.86
1122,323,1315,14,14,297.6
1123,323,3765,422,422,352.35
1124,324,145,190,190,466.89
1125,325,4431,138,138,123.17
1126,325,1369,473,473,18.62
1127,325,1270,473,473,62.4
1128,325,4388,308,308,78.91
1129,325,641,69,69,138.6
1130,326,4708,38,0,297.49
1131,326,3857,491,0,329.0
1132,326,4159,116,0,413.74
1133,326,2200,423,0,94.47
1134,327,1126,189,171,486.25
1135,327,4034,210,151,412.62
1136,327,1954,360,95,442.84
1137,327,1045,86,69,263.4
1138,328,1529,152,152,174.4
1139,328,3385,188,188,27.87
1140,328,1205,220,220,188.1
1141,328,4459,70,70,312.67
1142,328,1723,427,427,38.82
1143,328,1527,144,144,245.89
1144,329,4105,421,421,461.8
1145,329,2281,438,438,369.34
1146,329,2819,139,139,296.54
1147,329,4796,269,269,393.2
1148,330,109,80,80,62.43
1149,331,3714,130,130,203.64
1150,331,640,109,109,417.32
1151,331,1883,181,181,246.39
1152,332,2825,76,76,296.23
1153,333,4873,119,119,46.39
1154,334,4720,62,62,83.8
1155,334,1077,108,108,343.96
1156,334,2263,134,134,220.6
1157,335,640,332,332,417.32
1158,335,1437,98,98,392.85
1159,335,3865,388,388,403.0
1160,335,2988,44,44,104.15
1161,336,2429,425,425,404.57
1162,336,216,161,161,496.45
1163,337,3049,195,195,364.16
1164,337,74,302,302,93.9
1165,337,4078,212,212,194.33
1166,337,883,458,458,408.4
1167,337,1424,393,393,450.5
1168,337,4445,450,450,437.52
1169,338,2585,254,254,110.79
1170,339,4305,128,128,464.17
1171,339,1934,442,442,300.3
1172,339,3477,416,416,140.67
1173,339,384,273,273,165.98
1174,339,2125,364,364,284.8
1175,340,3145,203,203,208.47
1176,340,2624,370,370,279.55
1177,340,1101,487,487,36.7
1178,341,4827,97,97,181.57
1179,341,3849,110,110,177.96
1180,341,3830,61,61,380.66
1181,341,1258,363,363,472.64
1182,342,1995,48,48,78.0
1183,342,606,431,431,108.38
1184,342,1040,90,90,403.1
1185,343,4415,484,484,421.34
1186,343,2034,235,235,424.26
1187,343,2935,425,425,75.84
1188,343,991,176,176,176.75
1189,344,1617,478,478,180.63
1190,344,670,210,210,194.38
1191,344,2236,28,28,484.87
1192,344,3995,375,375,429.77
1193,344,2295,163,163,218.39
1194,345,1178,229,229,317.23
1195,346,2998,343,343,56.98
1196,346,2913,30,30,59.73
1197,346,3953,191,191,452.8
1198,346,523,347,347,71.48
1199,347,3160,85,0,236.87
1200,347,2589,121,0,485.91
1201,348,463,83,83,299.51
1202,348,1622,427,427,498.52
1203,348,3487,312,312,320.65
1204,348,1384,108,108,147.74
1205,349,3827,87,0,312.55
1206,349,4666,425,0,495.33
1207,349,4880,486,0,79.15
1208,349,4197,309,0,318.11
1209,350,1028,315,315,24.14
1210,350,1199,256,256,80.83
1211,350,1149,72,72,25.65
1212,350,575,45,45,283.8
1213,351,368,147,147,246.79
1214,351,1372,215,215,116.73
1215,351,1893,150,150,250.77
1216,351,4569,468,468,479.72
1217,351,631,164,164,430.68
1218,351,1086,60,60,113.2
1219,352,4923,151,151,105.36
1220,352,3138,482,482,440.83
1221,353,4364,380,0,307.6
1222,353,4521,405,0,164.89
1223,354,4255,48,48,15.73
1224,354,1529,11,11,174.4
1225,354,476,10,10,133.2
1226,355,1189,30,12,191.43
1227,355,373,448,271,269.31
1228,356,956,435,435,314.77
1229,356,2511,32,32,334.79
1230,357,4155,351,351,437.91
1231,357,921,411,411,341.3
1232,357,2309,445,445,471.36
1233,357,3308,347,347,330.94
1234,357,3169,362,362,484.78
1235,358,3034,305,305,281.55
1236,358,1792,276,276,476.2
1237,358,2642,393,393,369.6
1238,358,826,227,227,54.37
1239,358,1438,273,273,224.97
1240,358,3120,68,68,328.9
1241,359,1355,189,189,15.59
1242,359,833,28,28,348.18
1243,359,2691,201,201,309.54
1244,359,4488,476,476,359.54
1245,359,2719,271,271,370.15
1246,359,4002,289,289,228.96
1247,360,56,147,96,293.53
1248,360,3007,370,341,277.88
1249,360,3772,193,39,12.0
1250,360,940,388,313,320.8
1251,360,3859,117,108,2.9
1252,361,3597,201,0,275.13
1253,361,1339,326,0,261.63
1254,361,448,231,0,194.77
1255,361,3848,290,0,323.98
1256,361,4070,392,0,31.82
1257,362,4347,285,0,271.98
1258,362,4806,200,0,287.92
1259,362,1632,30,0,383.88
1260,362,138,396,0,233.45
1261,363,3068,182,182,92.31
1262,363,4560,319,319,114.2
1263,363,3054,27,27,459.8
1264,363,3807,84,84,82.54
1265,364,4749,476,476,308.3
1266,364,1663,230,230,125.0
1267,364,2046,128,128,6.78
1268,364,1922,169,169,321.87
1269,364,2190,118,118,25.62
1270,365,2027,404,404,412.88
1271,365,4538,499,499,285.12
1272,365,2167,442,442,80.73
1273,365,2503,434,434,41.31
1274,365,4561,87,87,146.31
1275,366,2785,167,167,431.3
1276,366,1736,150,150,15.27
1277,367,1038,420,156,23.66
1278,367,308,176,153,284.95
1279,367,739,102,43,100.67
1280,367,4136,49,3,469.9
1281,367,3857,387,28,329.0
1282,368,2067,386,386,290.92
1283,368,254,414,414,491.4
1284,368,15,259,259,247.7
1285,369,634,201,201,162.41
1286,369,1646,156,156,410.4
1287,370,2321,161,161,129.96
1288,370,3308,82,82,330.94
1289,371,2238,294,0,36.27
1290,371,2299,136,0,141.19
1291,371,2864,10,0,323.12
1292,371,4947,69,0,278.34
1293,371,1430,409,0,14.1
1294,371,3482,493,0,19.7
1295,372,3537,276,276,478.73
1296,372,237,404,404,44.19
1297,372,3421,244,244,299.31
1298,372,4841,120,120,317.66
1299,372,1464,280,280,389.41
1300,373,1600,430,430,479.24
1301,373,270,459,459,331.39
1302,373,3114,436,436,474.18
1303,373,30,122,122,334.44
1304,373,3558,157,157,138.52
1305,373,4560,124,124,114.2
1306,374,3294,88,88,447.16
1307,374,1120,352,352,53.86
1308,374,349,453,453,386.27
1309,374,4110,357,357,405.94
1310,374,1319,27,27,244.39
1311,374,4853,445,445,486.83
1312,375,3510,268,0,232.98
1313,375,4682,355,0,13.99
1314,375,4623,360,0,263.27
1315,376,1527,457,457,245.89
1316,376,1532,322,322,399.1
1317,376,1171,406,406,324.98
1318,376,2478,396,396,409.18
1319,377,2403,272,272,187.5
1320,377,51,37,37,271.73
1321,378,123,98,98,147.2
1322,378,1698,214,214,350.13
1323,378,3195,386,386,272.33
1324,378,877,170,170,97.68
1325,378,2162,31,31,413.64
1326,379,960,86,86,379.88
1327,379,2436,264,264,264.46
1328,380,2740,285,285,117.37
1329,380,1269,475,475,7.77
1330,380,4769,258,258,343.27
1331,380,3414,15,15,240.62
1332,381,3029,280,280,487.85
1333,382,4127,163,0,419.57
1334,382,2652,165,0,43.88
1335,383,3061,423,47,269.74
1336,383,1063,14,1,115.87
1337,383,3413,130,54,439.63
1338,383,4987,130,92,361.77
1339,383,4243,211,48,214.54
1340,383,2077,499,169,458.27
1341,384,4794,70,70,379.3
1342,384,3750,346,346,68.3
1343,384,2508,47,47,4.37
1344,384,95,250,250,299.4
1345,385,653,317,317,162.45
1346,386,2677,364,364,421.13
1347,386,3951,23,23,438.69
1348,386,2217,398,398,218.73
1349,386,2295,94,94,218.39
1350,386,514,244,244,279.83
1351,387,2092,196,196,419.39
1352,387,297,216,216,144.24
1353,387,440,456,456,373.94
1354,387,3063,421,421,60.58
1355,387,1919,17,17,417.1
1356,388,2551,330,330,292.43
1357,389,659,376,376,441.55
1358,389,2548,98,98,486.14
1359,389,2753,377,377,181.12
1360,390,3112,197,125,338.3
1361,390,749,121,53,302.58
1362,390,2852,228,200,7.19
1363,390,3598,209,102,444.66
1364,390,3443,220,6,403.56
1365,391,4968,493,493,359.22
1366,391,1863,62,62,149.9
1367,391,4402,164,164,200.14
1368,391,3178,279,279,428.14
1369,391,390,149,149,220.48
1370,392,3183,50,50,233.1
1371,392,4064,255,255,456.0
1372,392,1320,205,205,295.7
1373,392,1168,28,28,220.62
1374,392,3861,377,377,9.16
1375,393,2386,493,493,213.33
1376,394,570,154,154,175.1
1377,394,981,457,457,460.96
1378,394,749,491,491,302.58
1379,394,4365,246,246,371.42
1380,394,388,260,260,392.51
1381,395,339,297,276,311.51
1382,396,4378,341,341,4.71
1383,396,1406,56,56,53.85
1384,396,3679,73,73,328.45
1385,396,1958,255,255,236.25
1386,396,4027,420,420,9.39
1387,397,2900,80,0,15.77
1388,398,2941,395,395,64.24
1389,398,2797,387,387,360.94
1390,398,4427,69,69,426.4
1391,398,880,204,204,488.71
1392,399,2047,88,88,165.39
1393,399,677,109,109,208.42
1394,399,4442,454,454,145.28
1395,399,1031,228,228,198.11
1396,400,2916,378,185,170.42
1397,400,1140,339,56,34.3
1398,400,1562,414,333,115.89
1399,400,4927,228,195,176.8
1400,400,1312,174,81,55.1
1401,400,4434,389,36,459.22
1402,401,2567,102,102,286.69
1403,401,2064,423,423,466.1
1404,401,1104,288,288,341.19
1405,401,4327,382,382,326.4
1406,401,1411,224,224,219.0
1407,402,1848,259,0,102.86
1408,402,1011,104,0,132.39
1409,402,4948,430,0,269.54
1410,403,2831,445,445,77.86
1411,403,2489,39,39,16.92
1412,403,2626,377,377,230.5
1413,404,898,320,320,78.95
1414,404,74,293,293,93.9
1415,404,723,345,345,110.21
1416,404,3604,410,410,183.1
1417,404,2912,443,443,33.89
1418,405,2269,443,443,470.41
1419,406,2598,403,403,437.11
1420,406,3815,79,79,226.67
1421,406,4722,178,178,435.25
1422,406,1157,250,250,444.31
1423,407,4394,202,202,484.16
1424,407,655,480,480,186.48
1425,407,3555,104,104,447.55
1426,407,3261,288,288,214.72
1427,407,2191,459,459,120.44
1428,408,3057,35,35,28.6
1429,408,4572,372,372,415.91
1430,408,2155,430,430,247.48
1431,408,4352,386,386,275.5
1432,408,2591,250,250,135.45
1433,408,781,362,362,135.2
1434,409,3,256,256,253.25
1435,409,2413,375,375,415.26
1436,409,4313,55,55,497.64
1437,409,3747,477,477,68.5
1438,410,1195,406,406,99.52
1439,411,1219,283,283,91.18
1440,412,502,135,135,323.24
1441,412,1702,199,199,286.18
1442,412,162,17,17,290.55
1443,412,1360,465,465,186.18
1444,413,1084,337,337,357.87
1445,413,4427,462,462,426.4
1446,413,2139,329,329,185.11
1447,413,4947,458,458,278.34
1448,413,3675,106,106,68.97
1449,414,1581,319,319,222.73
1450,414,3658,117,117,111.53
1451,414,1781,411,411,292.77
1452,414,3309,110,110,160.8
1453,414,3375,474,474,14.26
1454,415,1888,23,23,105.84
1455,416,2958,381,80,251.17
1456,416,2259,223,91,30.34
1457,416,813,406,21,268.68
1458,416,4785,326,79,184.87
1459,417,1508,477,477,7.1
1460,417,2729,410,410,329.41
1461,417,2637,280,280,141.59
1462,417,3896,268,268,384.93
1463,417,3287,368,368,171.32
1464,417,2770,22,22,187.87
1465,418,4610,338,212,339.75
1466,418,3741,91,53,53.41
1467,418,4101,247,113,63.35
1468,419,4076,177,177,318.8
1469,419,2869,144,144,172.16
1470,420,3932,403,403,211.57
1471,420,3371,274,274,29.43
1472,420,2483,85,85,44.51
1473,421,3938,90,90,438.83
1474,421,748,128,128,453.36
1475,421,3315,87,87,199.5
1476,422,748,153,153,453.36
1477,422,532,164,164,69.44
1478,422,1894,221,221,82.59
1479,422,1852,122,122,14.49
1480,422,4012,248,248,315.37
1481,423,3645,10,10,467.87
1482,423,2483,30,30,44.51
1483,424,2194,468,369,362.98
1484,425,597,73,0,387.69
1485,425,2912,275,0,33.89
1486,426,178,321,321,440.64
1487,426,3550,240,240,399.89
1488,426,3908,209,209,223.85
1489,426,2004,470,470,423.14
1490,426,3566,108,108,472.21
1491,426,3279,359,359,479.53
1492,427,185,364,364,359.57
1493,427,22,229,229,67.24
1494,427,2075,98,98,226.7
1495,427,4753,461,461,185.72
1496,428,3174,100,100,83.3
1497,429,3585,206,206,26.75
1498,430,468,486,486,34.87
1499,430,870,300,300,165.66
1500,430,2004,158,158,423.14
1501,430,1717,482,482,291.11
1502,430,2075,336,336,226.7
1503,431,4147,249,249,194.76
1504,431,1663,343,343,125.0
1505,432,2099,291,291,362.23
1506,432,1743,293,293,53.92
1507,432,136,437,437,37.35
1508,433,4635,33,33,54.4
1509,433,836,155,155,279.19
1510,433,2650,164,164,317.26
1511,433,3916,139,139,160.43
1512,433,1672,90,90,264.82
1513,434,1997,12,12,115.53
1514,434,1788,469,469,64.98
1515,434,3786,21,21,84.6
1516,434,367,433,433,16.27
1517,434,2612,213,213,440.34
1518,435,2078,486,486,131.38
1519,435,1097,443,443,404.15
1520,435,1297,342,342,424.82
1521,435,1324,45,45,322.42
1522,435,3452,440,440,211.87
1523,436,1,444,444,424.4
1524,437,2890,223,0,284.87
1525,437,4462,374,0,219.2
1526,437,510,285,0,212.9
1527,437,3834,480,0,254.8
1528,437,1901,336,0,436.88
1529,437,305,185,0,454.25
1530,438,1433,238,238,3.41
1531,438,4802,142,142,140.57
1532,439,1575,366,366,10.26
1533,439,1973,233,233,403.83
1534,440,4640,288,0,45.27
1535,440,911,458,0,379.95
1536,440,4275,95,0,261.83
1537,440,953,359,0,14.96
1538,440,4493,13,0,205.54
1539,440,3761,162,0,70.4
1540,441,2180,104,104,336.52
1541,441,2990,497,497,218.96
1542,441,4443,149,149,66.88
1543,441,4190,242,242,132.81
1544,441,1155,20,20,288.85
1545,442,4526,76,76,383.22
1546,443,728,396,396,422.54
1547,443,2513,38,38,472.78
1548,444,602,351,351,81.88
1549,444,3896,232,232,384.93
1550,444,1538,388,388,392.2
1551,444,2741,435,435,322.8
1552,444,3013,183,183,338.32
1553,445,3870,156,156,378.47
1554,445,908,160,160,381.52
1555,445,2647,265,265,153.47
1556,445,862,47,47,287.75
1557,446,4233,261,261,428.2
1558,446,3706,410,410,129.55
1559,446,334,90,90,222.35
1560,446,4823,281,281,31.97
1561,446,4700,380,380,467.0
1562,446,809,270,270,161.77
1563,447,3646,482,482,392.23
1564,447,4688,11,11,318.3
1565,447,4084,44,44,416.77
1566,448,1274,427,427,179.53
1567,448,4314,464,464,116.5
1568,448,449,175,175,496.97
1569,448,3795,137,137,74.26
1570,448,562,352,352,411.64
1571,448,1160,297,297,262.36
1572,449,2254,436,436,420.14
1573,449,3940,53,53,382.6
1574,449,1118,62,62,87.58
1575,449,4894,257,257,205.84
1576,449,2401,89,89,365.67
1577,450,3028,248,248,70.24
1578,450,129,81,81,40.33
1579,450,1803,260,260,482.84
1580,450,2651,221,221,115.77
1581,450,1071,39,39,74.42
1582,450,668,452,452,183.77
1583,451,1835,403,403,270.49
1584,451,4074,402,402,191.34
1585,451,4149,314,314,404.2
1586,451,530,403,403,68.79
1587,451,3518,449,449,384.1
1588,452,2113,420,420,432.75
1589,452,1838,374,374,462.51
1590,452,2206,379,379,241.61
1591,453,2924,224,224,440.75
1592,453,3868,137,137,108.79
1593,453,4458,159,159,384.32
1594,453,2397,101,101,167.65
1595,453,3722,252,252,442.84
1596,453,1932,134,134,96.54
1597,454,3719,104,104,121.89
1598,454,2221,291,291,378.1
1599,455,2138,210,156,134.58
1600,455,1152,203,176,343.8
1601,455,2053,362,65,219.86
1602,455,3274,331,64,197.79
1603,456,1248,371,371,480.45
1604,456,4407,78,78,266.55
1605,457,803,228,228,209.82
1606,457,2677,103,103,421.13
1607,457,1028,277,277,24.14
1608,457,4941,159,159,478.48
1609,457,4692,400,400,280.39
1610,458,3881,408,408,255.2
1611,458,1092,141,141,406.69
1612,458,2130,467,467,136.57
1613,458,3268,15,15,151.36
1614,459,4883,309,309,175.3
1615,459,3407,169,169,144.95
1616,459,3722,15,15,442.84
1617,459,4953,290,290,18.27
1618,459,705,441,441,214.11
1619,460,73,69,69,162.21
1620,460,2685,426,426,302.43
1621,460,282,412,412,375.39
1622,460,3482,422,422,19.7
1623,460,1138,56,56,115.56
1624,461,608,412,412,218.88
1625,461,3092,365,365,323.8
1626,461,1837,124,124,46.52
1627,462,2846,409,409,264.89
1628,462,1929,232,232,389.93
1629,463,3530,439,439,444.32
1630,463,1975,272,272,483.7
1631,464,4103,148,148,9.69
1632,464,4101,115,115,63.35
1633,464,3392,135,135,430.4
1634,464,57,480,480,242.52
1635,464,356,21,21,69.37
1636,464,2786,312,312,233.8
1637,465,3386,319,319,268.76
1638,465,3206,299,299,63.73
1639,465,3422,82,82,69.88
1640,466,2605,251,251,417.23
1641,467,3674,211,211,5.55
1642,467,2102,422,422,284.75
1643,467,229,341,341,229.93
1644,468,4393,88,88,57.17
1645,469,1930,68,68,205.16
1646,469,677,189,189,208.42
1647,469,5,379,379,276.34
1648,470,3058,329,329,100.35
1649,471,2029,453,453,309.45
1650,471,3887,280,280,290.64
1651,472,4362,234,0,411.48
1652,472,2803,429,0,98.15
1653,473,1900,466,466,74.24
1654,474,4933,258,258,435.12
1655,475,1522,368,126,246.68
1656,475,414,137,10,450.6
1657,475,941,277,75,433.22
1658,475,2814,101,78,389.62
1659,475,3089,142,73,124.64
1660,476,4031,500,500,390.97
1661,476,4600,124,124,222.45
1662,476,4949,102,102,79.14
1663,476,223,160,160,242.37
1664,477,1180,84,84,190.44
1665,477,2784,235,235,30.35
1666,477,4369,463,463,102.64
1667,478,1333,343,343,326.33
1668,479,692,225,0,44.94
1669,480,2152,138,138,123.92
1670,480,3611,194,194,284.38
1671,480,3319,65,65,365.32
