so_item_id,so_id,product_id,quantity,unit_price,discount_pct
943,304,3785,1,948.54,10
944,305,654,9,897.81,0
945,305,4817,12,616.54,10
946,305,738,8,734.05,10
947,305,4132,11,390.13,0
948,305,4721,10,880.78,5
949,306,583,3,809.89,20
950,306,2472,9,407.85,0
951,307,3400,9,629.39,0
952,308,1003,5,586.17,5
953,308,4543,7,317.69,20
954,308,1071,14,141.4,0
955,308,1717,11,497.8,5
956,309,4561,6,266.28,0
957,310,3834,7,425.52,20
958,310,4645,14,237.79,0
959,310,2195,8,645.86,0
960,310,4221,20,23.93,0
961,310,1340,10,219.67,10
962,311,4593,20,282.28,0
963,312,320,20,632.83,20
964,312,250,4,482.05,10
965,312,3972,19,330.81,15
966,312,3891,7,171.03,5
967,312,3925,16,240.42,5
968,313,4350,16,475.14,0
969,313,4370,9,151.71,5
970,313,2436,10,436.36,0
971,313,483,15,142.84,15
972,313,2623,11,373.11,15
973,314,1368,5,388.29,5
974,314,3917,20,804.3,15
975,315,1622,8,762.74,0
976,315,4719,12,269.26,15
977,315,3744,4,672.81,5
978,315,4912,1,491.48,15
979,316,341,13,15.23,0
980,316,4320,19,173.4,20
981,316,3853,2,878.36,20
982,316,2978,5,931.95,5
983,316,846,19,171.0,0
984,317,2427,18,908.74,0
985,317,543,5,105.88,20
986,317,326,18,146.01,20
987,317,2587,15,249.97,0
988,318,24,2,537.24,15
989,318,2425,18,14.92,20
990,318,2018,19,154.34,0
991,319,4366,3,133.92,10
992,319,492,12,266.47,0
993,319,1136,8,623.56,0
994,320,2939,13,3.03,15
995,321,451,14,146.54,20
996,321,3472,6,713.18,10
997,321,173,6,684.85,0
998,321,28,20,440.85,10
999,322,3510,10,368.11,10
1000,322,3747,15,154.01,0
1001,322,4796,11,538.68,0
1002,322,1694,15,65.45,10
1003,323,2807,17,79.14,0
1004,323,3195,11,326.8,10
1005,324,2965,8,342.77,10
1006,324,2091,9,311.36,10
1007,325,4502,14,571.9,15
1008,325,2374,5,423.04,15
1009,325,2448,12,128.47,0
1010,326,4075,18,447.78,15
1011,327,1785,14,360.35,10
1012,327,105,9,255.78,15
1013,327,4549,4,333.26,20
1014,328,521,15,127.28,0
1015,328,750,9,594.59,15
1016,328,654,7,897.81,20
1017,328,66,1,506.15,0
1018,329,48,8,291.09,0
1019,329,2810,10,520.67,10
1020,329,292,13,143.42,20
1021,329,3211,5,284.31,20
1022,329,4644,13,97.54,0
1023,330,2495,3,369.7,0
1024,330,1960,10,226.28,20
1025,330,120,18,463.87,20
1026,330,1146,13,565.43,0
1027,330,2421,11,182.05,20
1028,331,592,5,715.52,0
1029,331,1933,8,564.36,5
1030,332,1354,19,529.38,0
1031,332,4816,20,4.93,10
1032,332,1066,4,641.41,0
1033,332,4349,12,737.34,5
1034,333,685,20,473.21,20
1035,333,843,19,705.73,0
1036,333,3468,15,34.79,0
1037,334,4173,12,298.15,0
1038,335,3721,10,602.37,20
1039,335,1176,2,374.95,10
1040,336,4715,13,96.33,10
1041,336,3535,20,385.82,0
1042,336,228,20,199.53,0
1043,336,4397,7,206.33,20
1044,336,4783,18,42.9,0
1045,337,312,1,152.82,0
1046,337,1846,19,786.24,10
1047,338,3970,17,434.02,5
1048,338,700,1,90.02,15
1049,338,1730,14,764.3,0
1050,338,2461,18,191.6,0
1051,339,1889,20,253.84,10
1052,339,1099,13,552.63,0
1053,339,1097,3,775.97,20
1054,339,1105,2,677.09,0
1055,340,4631,4,568.15,10
1056,340,4767,4,100.17,0
1057,340,504,10,20.72,5
1058,341,3954,4,88.8,20
1059,341,3862,3,397.64,0
1060,341,4834,5,289.62,0
1061,341,4616,10,918.28,5
1062,341,916,9,395.14,15
1063,342,2615,1,589.95,0
1064,342,4085,17,201.1,0
1065,342,4201,14,92.35,0
1066,342,1081,8,115.47,0
1067,343,1944,15,100.92,0
1068,343,1994,19,40.89,0
1069,343,1600,14,661.35,15
1070,343,2699,1,570.06,20
1071,343,3416,18,25.01,0
1072,344,1858,8,102.14,0
1073,344,4515,18,519.11,0
1074,344,2628,6,394.83,0
1075,344,2739,15,563.91,20
1076,344,1540,5,713.06,5
1077,345,2864,3,413.59,5
1078,345,1533,9,483.54,10
1079,346,212,2,474.79,0
1080,347,3274,20,342.18,0
1081,347,126,10,331.51,10
1082,347,1327,16,758.65,0
1083,347,216,18,898.57,10
1084,347,1770,12,486.19,20
1085,348,1178,4,494.88,20
1086,349,2949,7,340.94,20
1087,349,1582,6,540.39,0
1088,349,829,6,308.06,15
1089,349,863,6,92.96,0
1090,350,527,2,388.11,0
1091,350,4041,5,322.42,0
1092,350,3978,17,611.16,0
1093,351,4321,2,817.05,10
1094,351,2863,17,77.5,5
1095,351,2213,12,283.65,0
1096,351,427,12,643.95,10
1097,352,2387,7,250.5,10
1098,352,4277,11,306.67,0
1099,352,2567,14,498.84,20
1100,353,2593,9,443.69,0
1101,354,1301,5,272.64,0
1102,354,1987,14,768.51,0
1103,354,1845,12,234.82,10
1104,355,2075,16,398.99,20
1105,355,258,17,194.43,0
1106,355,1249,14,331.07,15
1107,356,936,3,481.71,0
1108,356,455,12,852.37,0
1109,356,3053,19,34.19,0
1110,357,4875,18,512.01,10
1111,358,3500,18,848.9,0
1112,358,3968,1,785.47,0
1113,358,2640,3,709.85,20
1114,359,810,9,195.87,5
1115,359,4209,5,880.21,0
1116,359,3536,9,390.99,5
1117,359,1569,16,386.0,0
1118,359,144,8,341.64,10
1119,360,387,20,587.89,5
1120,360,3095,18,150.93,10
1121,360,4768,14,276.81,20
1122,360,391,1,836.66,5
1123,360,3559,8,317.61,0
1124,361,3995,20,515.72,0
1125,361,598,3,563.89,0
1126,361,4923,9,224.17,20
1127,361,850,4,322.34,0
1128,361,3379,7,48.57,10
1129,362,4470,9,485.62,20
1130,362,51,13,513.57,20
1131,362,4066,9,83.39,15
1132,362,2841,5,648.39,20
1133,362,2139,17,296.18,0
1134,363,385,9,473.4,0
1135,363,4197,15,381.73,0
1136,363,4039,20,500.3,15
1137,363,2696,10,149.84,10
1138,363,714,20,431.32,5
1139,364,1842,12,4.55,10
1140,365,2857,19,371.76,5
1141,366,2674,8,430.34,15
1142,366,372,2,293.66,0
1143,366,362,9,155.25,15
1144,366,1958,16,288.22,15
1145,367,2950,2,313.39,15
1146,367,2484,17,363.2,10
1147,367,4144,13,271.59,10
1148,367,3366,14,225.19,10
1149,367,1209,18,674.31,0
1150,368,3664,1,166.81,0
1151,368,1671,11,354.46,15
1152,368,2225,6,837.39,20
1153,368,2326,20,21.22,20
1154,368,1025,9,469.07,20
1155,369,3864,3,203.26,0
1156,369,1724,3,622.01,15
1157,369,4774,11,298.58,0
1158,369,3618,8,246.92,5
1159,369,219,10,613.59,5
1160,370,4653,5,612.99,0
1161,370,3141,10,165.33,10
1162,370,1413,8,60.35,0
1163,371,3686,12,801.25,5
1164,371,1435,1,442.71,15
1165,371,1128,19,249.43,20
1166,371,144,2,341.64,0
1167,372,3258,17,451.69,0
1168,372,2474,2,957.65,0
1169,373,1913,15,539.11,0
1170,374,3295,12,314.64,0
1171,375,3617,4,384.6,20
1172,375,4767,13,100.17,0
1173,375,1249,8,331.07,15
1174,376,1595,19,253.46,0
1175,376,1025,7,469.07,10
1176,376,3412,15,502.97,0
1177,376,2174,19,105.83,0
1178,377,1332,2,10.25,15
1179,378,578,13,230.42,5
1180,378,4180,4,884.81,20
1181,378,4128,4,29.35,0
1182,379,3644,5,302.93,10
1183,379,831,6,99.06,10
1184,379,4248,20,597.8,15
1185,380,688,2,299.07,5
1186,380,118,1,165.87,10
1187,380,4012,7,504.59,0
1188,380,803,9,268.57,20
1189,380,1849,19,168.97,0
1190,381,4988,13,371.18,5
1191,381,401,3,144.71,15
1192,381,2955,10,9.39,0
1193,381,3561,17,390.8,15
1194,382,4116,7,343.36,10
1195,383,1849,13,168.97,0
1196,384,3529,1,185.64,0
1197,384,1259,20,221.84,20
1198,384,45,6,164.63,15
1199,385,4294,18,576.32,20
1200,385,4730,19,20.68,5
1201,386,3367,5,602.72,20
1202,387,3056,16,526.88,15
1203,387,868,18,253.61,0
1204,387,2174,14,105.83,0
1205,387,2431,18,641.83,0
1206,387,42,14,96.2,0
1207,388,4176,11,496.07,0
1208,389,1956,16,517.24,0
1209,389,2230,1,625.05,0
1210,389,2360,9,1032.19,10
1211,390,2890,18,361.78,0
1212,390,3908,1,360.12,0
1213,390,3045,9,222.83,10
1214,390,3593,18,390.07,0
1215,390,4355,2,419.66,0
1216,391,2357,14,277.98,20
1217,391,1257,19,230.87,0
1218,391,2655,9,178.06,0
1219,391,1765,18,656.9,0
1220,391,2900,14,24.44,15
1221,392,4167,11,97.1,0
1222,392,6,18,268.89,20
1223,392,4748,6,620.56,15
1224,392,731,7,248.9,0
1225,392,812,15,217.9,0
1226,393,213,7,1029.04,0
1227,393,1393,9,46.36,0
1228,394,1846,16,786.24,0
1229,395,3118,7,597.61,5
1230,395,3075,19,295.5,5
1231,395,4915,1,948.62,10
1232,396,1533,5,483.54,5
1233,396,276,9,296.62,15
1234,396,380,5,196.88,0
1235,396,362,10,155.25,0
1236,397,1967,14,882.18,15
1237,397,2195,14,645.86,15
1238,397,4607,12,754.51,15
1239,398,2056,18,193.6,0
1240,398,4062,20,92.92,20
1241,398,1326,14,265.13,0
1242,398,3646,10,486.37,0
1243,398,3633,16,5.3,5
1244,399,3747,15,154.01,0
1245,400,3208,19,88.77,0
1246,400,3463,18,456.35,15
1247,400,4815,13,190.3,0
1248,400,2139,12,296.18,5
1249,400,3124,12,292.32,15
1250,401,3958,15,423.94,5
1251,401,4865,12,344.86,20
1252,401,4006,1,800.36,10
1253,401,2139,8,296.18,0
1254,401,1763,16,177.41,5
1255,402,4092,3,313.67,10
1256,403,698,1,242.31,15
1257,404,3861,19,16.76,5
1258,405,223,19,290.84,0
1259,405,4093,15,333.95,10
1260,405,4614,2,216.48,0
1261,406,2017,18,340.95,0
1262,406,4141,9,502.41,10
1263,407,4095,16,417.67,0
1264,407,4329,6,667.52,5
1265,408,2236,15,955.19,15
1266,409,397,5,124.37,0
1267,409,1430,8,30.46,0
1268,409,3844,4,380.54,0
1269,409,2044,19,108.57,0
1270,410,1643,5,174.58,0
1271,410,2690,11,602.23,0
1272,410,182,15,566.22,0
1273,410,2235,17,111.4,10
1274,411,3857,8,490.21,15
1275,411,1096,13,655.58,0
1276,411,1521,12,526.42,10
1277,411,2226,2,435.94,5
1278,412,856,4,272.58,15
1279,413,3481,16,31.74,0
1280,413,4407,4,517.11,10
1281,413,3034,11,546.21,15
1282,414,1866,5,677.11,10
1283,414,2703,16,521.53,0
1284,414,1331,16,613.99,0
1285,414,2526,6,313.24,5
1286,414,4610,3,577.57,20
1287,415,81,13,34.7,0
1288,415,1239,14,723.89,0
1289,415,611,12,87.67,5
1290,415,3216,15,181.64,20
1291,416,20,20,487.42,10
1292,416,4898,1,376.43,15
1293,416,4585,3,612.6,20
1294,417,4279,17,132.46,20
1295,418,2305,1,830.66,20
1296,418,1535,16,27.04,0
1297,419,4553,2,617.0,10
1298,420,4836,14,201.89,5
1299,420,53,13,562.91,0
1300,421,4610,3,577.57,0
1301,421,1537,2,365.96,0
1302,422,2018,13,154.34,20
1303,422,1755,1,96.9,5
1304,422,457,4,97.15,0
1305,422,2793,12,524.34,0
1306,422,3179,9,378.72,10
1307,423,3161,4,380.66,0
1308,424,1595,10,253.46,10
1309,425,4375,2,412.86,10
1310,425,1802,8,61.6,0
1311,425,2658,16,639.6,15
1312,425,539,12,326.05,20
1313,425,2957,12,484.14,0
1314,426,1792,13,657.16,10
1315,426,4537,17,700.77,20
1316,426,4444,4,169.39,5
1317,427,3881,19,314.29,20
1318,427,4324,12,992.63,0
1319,427,4169,10,292.12,10
1320,428,1590,20,831.33,0
1321,428,3084,15,449.07,15
1322,428,154,1,665.78,0
1323,429,2157,9,404.7,10
1324,429,4145,10,407.55,20
1325,430,4977,9,467.62,0
1326,430,1780,7,113.28,20
1327,430,2987,19,613.08,20
1328,431,484,17,918.59,0
1329,431,1648,13,18.98,10
1330,432,2445,2,659.64,5
1331,433,4028,20,394.27,0
1332,434,1747,6,649.44,20
1333,434,3568,4,8.45,0
1334,435,701,17,408.63,15
1335,436,3846,19,183.25,20
1336,437,1675,19,830.88,20
1337,437,807,5,229.56,10
1338,438,3147,10,872.53,15
1339,438,460,4,250.92,20
1340,438,3540,7,474.61,15
1341,438,1860,11,315.22,0
1342,438,1988,20,264.25,15
1343,439,1928,12,711.12,0
1344,440,302,7,326.2,0
1345,440,2223,19,124.11,0
1346,440,1651,8,251.89,20
1347,441,166,15,811.51,5
1348,442,3182,3,574.48,10
1349,443,3271,14,406.98,5
1350,443,1581,1,358.6,0
1351,443,2470,14,264.64,5
1352,444,1759,9,232.68,10
1353,444,358,18,725.01,10
1354,445,4946,10,430.9,5
1355,445,4534,6,389.25,20
1356,445,172,15,364.88,5
1357,445,3907,11,375.24,5
1358,445,609,17,200.04,0
1359,446,722,14,132.09,10
1360,446,4197,4,381.73,0
1361,447,4372,9,651.25,20
1362,447,1146,8,565.43,20
1363,448,953,10,18.94,5
1364,448,1127,12,862.07,10
1365,449,2499,4,275.17,0
1366,449,1714,3,648.21,5
1367,449,4194,5,763.61,0
1368,450,4862,6,475.82,20
1369,451,1095,16,5.74,0
1370,451,267,20,289.4,0
1371,452,1923,14,282.36,0
1372,452,1158,2,262.1,10
1373,452,1695,18,62.68,10
1374,452,2872,1,385.9,0
1375,452,2243,17,721.22,0
1376,453,3559,15,317.61,5
1377,453,2618,7,53.3,10
1378,453,1769,19,23.28,0
1379,453,1785,7,360.35,20
1380,454,4272,16,628.92,0
1381,454,3484,3,88.61,20
1382,454,891,3,540.01,15
1383,454,4923,19,224.17,0
1384,455,3101,20,323.78,20
1385,455,1614,9,480.78,15
1386,456,2581,13,377.97,15
1387,456,3316,10,47.8,0
1388,457,3931,8,823.37,10
1389,457,4022,4,582.63,20
1390,457,2606,12,295.21,15
1391,457,1206,6,564.8,20
1392,457,4143,4,652.77,0
1393,458,2276,13,845.52,0
1394,458,784,5,655.65,0
1395,459,6,10,268.89,20
1396,460,2940,3,411.53,0
1397,461,1370,13,313.09,5
1398,461,29,12,649.03,0
1399,462,425,1,525.46,0
1400,462,1538,18,627.52,15
1401,462,2774,11,168.15,0
1402,462,858,15,668.37,10
1403,462,1029,5,295.39,0
1404,463,4268,16,775.23,20
1405,463,108,11,233.28,20
1406,463,440,12,471.16,0
1407,463,4622,7,392.22,0
1408,464,1330,17,699.22,15
1409,464,4770,11,423.96,5
1410,464,997,9,14.46,5
1411,464,445,12,431.05,10
1412,464,3276,10,482.85,5
1413,465,1384,8,223.09,10
1414,465,3759,1,237.09,15
1415,465,4816,19,4.93,5
1416,465,3011,9,318.83,5
1417,466,4308,2,27.39,5
1418,466,4636,1,170.26,0
1419,466,998,16,583.25,5
1420,466,1378,1,276.14,0
1421,466,1787,5,917.85,5
1422,467,4555,4,183.84,10
1423,467,2091,11,311.36,0
1424,467,1752,6,90.68,15
1425,467,3575,12,388.99,0
1426,467,794,7,221.15,10
1427,468,4112,16,825.86,20
1428,469,140,6,515.86,5
1429,469,4640,12,83.3,0
1430,469,2402,18,364.21,5
1431,469,1117,13,595.88,20
1432,469,4772,20,357.62,0
1433,470,2186,5,338.16,10
1434,470,3488,20,673.64,0
1435,470,391,11,836.66,0
1436,470,1557,2,548.33,0
1437,471,2629,6,429.12,5
1438,471,1142,4,112.47,0
1439,471,2982,2,552.16,5
1440,472,3708,15,655.55,0
1441,473,4147,19,368.1,20
1442,473,1511,18,273.96,10
1443,473,1793,2,344.13,15
1444,473,3969,12,485.97,15
1445,473,1615,8,678.68,0
1446,474,1966,13,581.26,0
1447,475,1208,6,39.75,20
1448,475,4881,11,311.4,10
1449,475,4079,16,923.23,20
1450,475,1649,8,112.33,0
1451,475,4295,8,592.63,15
1452,476,1764,13,620.53,0
1453,476,1531,12,442.98,0
1454,476,3552,13,481.31,0
1455,476,2315,3,361.48,15
1456,477,1235,6,573.12,10
1457,477,4381,8,464.79,10
1458,477,802,6,364.78,20
1459,478,522,17,608.37,0
1460,478,270,11,746.48,10
1461,478,693,4,126.59,0
1462,479,2193,7,253.67,0
1463,479,648,17,402.19,0
1464,479,2582,10,627.02,0
1465,480,4129,9,324.49,0
1466,480,375,7,339.42,0
1467,480,4740,12,786.81,0
1468,480,1038,16,34.78,0
1469,481,4644,4,97.54,15
1470,481,1780,4,113.28,0
1471,481,3342,17,127.51,10
1472,482,3078,16,188.08,5
1473,482,3862,3,397.64,0
1474,482,3368,9,254.3,0
1475,482,1496,17,556.29,0
1476,482,2030,1,847.99,0
1477,483,1742,2,626.8,10
1478,483,4013,3,737.96,10
1479,483,278,18,345.9,0
1480,483,2208,8,609.26,0
1481,484,1281,15,1074.9,0
1482,484,1794,12,616.54,10
1483,484,243,4,449.13,5
1484,485,3376,12,369.65,10
1485,485,4285,3,396.98,0
1486,485,2042,4,150.24,0
1487,485,4912,12,491.48,10
1488,485,3498,14,227.83,20
1489,486,3454,16,194.06,0
1490,486,3129,16,526.21,0
1491,487,1791,3,717.02,10
1492,488,3199,7,114.73,10
1493,489,782,3,669.91,20
1494,490,26,2,384.18,20
1495,490,1544,15,522.88,0
1496,490,2759,3,207.97,0
1497,490,2456,12,539.66,15
1498,490,900,14,538.5,0
1499,491,2036,1,634.57,15
1500,492,1024,20,569.67,15
1501,492,3046,4,710.16,0
1502,492,4344,18,7.94,15
1503,492,1645,15,585.95,0
1504,493,1209,18,674.31,0
1505,493,4751,4,527.05,10
1506,493,61,11,502.16,15
1507,493,3096,2,342.53,15
1508,493,4268,13,775.23,15
1509,494,2157,8,404.7,0
1510,494,1353,17,447.58,20
1511,494,2840,11,69.68,0
1512,494,4989,1,534.93,0
1513,495,2805,15,565.19,5
1514,495,4443,8,106.34,0
1515,495,3555,16,993.11,15
1516,496,208,1,716.84,0
1517,496,2764,11,163.34,20
1518,497,4231,20,635.96,0
1519,497,3979,11,464.44,0
1520,497,4494,3,513.46,0
1521,498,3636,6,190.3,0
1522,498,3700,19,408.91,0
1523,499,2621,1,377.6,20
1524,499,3309,15,221.9,0
1525,500,4095,2,417.67,0
1526,500,4408,8,391.34,5
1527,500,4183,20,604.65,0
1528,500,2155,3,420.72,0
1529,501,4212,10,826.08,0
1530,501,3045,11,222.83,10
1531,501,4556,20,426.25,5
1532,501,13,3,179.92,15
1533,502,1872,7,367.65,0
1534,502,4204,17,389.09,15
1535,503,2395,10,168.17,15
1536,503,7,6,136.61,10
1537,503,1022,12,444.93,0
1538,503,3742,15,638.15,0
1539,503,1313,19,771.22,10
1540,504,2935,12,130.44,0
1541,504,2456,4,539.66,0
1542,505,1741,13,616.34,15
1543,505,3249,17,393.64,20
1544,505,2249,16,254.31,10
1545,505,4076,15,414.44,0
1546,506,368,15,355.38,15
1547,506,2059,3,268.42,0
1548,506,599,14,429.43,0
1549,506,79,13,433.71,15
1550,506,1799,19,212.54,10
1551,507,721,16,671.76,5
1552,507,2554,7,915.1,20
1553,507,184,1,94.22,20
1554,508,4630,13,820.37,5
1555,508,2061,16,354.48,0
1556,508,4713,7,667.43,20
1557,509,749,6,417.56,0
1558,509,1367,9,602.53,0
1559,509,1900,11,138.09,0
1560,510,2827,9,533.43,0
1561,511,1098,9,436.04,15
1562,511,1766,18,244.91,0
1563,511,456,10,151.68,10
1564,511,194,9,254.95,0
1565,511,4855,12,341.11,0
1566,512,4419,13,56.81,0
1567,513,1306,20,416.87,10
1568,513,2680,9,696.88,5
1569,513,3920,13,887.5,10
1570,513,674,8,867.98,0
1571,514,3003,2,217.23,0
1572,514,588,9,93.39,5
1573,514,1699,4,1087.18,10
1574,514,1276,11,481.78,0
1575,515,3842,14,467.92,0
1576,515,817,10,645.77,0
1577,516,1934,15,516.52,0
1578,516,2176,17,794.51,5
1579,516,3070,3,661.33,20
1580,517,2674,2,430.34,10
1581,517,2765,9,504.25,0
1582,517,4846,9,1207.75,0
1583,517,2756,17,313.93,20
1584,518,3896,18,531.2,0
1585,518,3603,10,210.17,15
1586,519,2544,13,664.47,20
1587,520,1073,4,725.94,10
1588,520,1465,15,683.82,15
1589,520,2643,2,512.64,15
1590,520,4244,18,551.24,15
1591,520,1678,17,938.06,15
1592,521,1117,11,595.88,20
1593,521,2074,6,214.59,0
1594,521,2462,17,572.63,0
1595,521,2028,5,273.89,0
1596,522,4860,4,427.14,5
1597,523,3645,7,603.55,0
1598,523,4648,6,186.2,15
1599,524,2052,17,597.41,15
1600,524,1579,18,122.1,0
1601,524,1771,20,867.9,5
1602,524,2122,1,451.36,0
1603,524,740,18,246.58,0
1604,525,3663,4,155.07,5
1605,526,3722,1,761.68,0
1606,526,746,12,160.14,0
1607,526,3012,1,188.21,0
1608,526,4175,13,408.41,0
1609,527,4369,16,125.22,15
1610,527,2470,11,264.64,0
1611,527,915,13,101.4,15
1612,527,2395,20,168.17,0
1613,527,89,17,631.29,0
1614,528,2616,5,705.67,20
1615,528,1287,3,5.91,20
1616,528,4109,6,547.69,15
1617,528,4330,4,350.63,0
1618,528,3260,16,5.32,15
1619,529,3485,3,736.91,20
1620,529,2998,4,74.07,10
1621,529,4278,4,780.42,15
1622,529,3723,12,645.22,0
1623,530,2716,1,153.31,5
1624,530,225,20,840.89,15
1625,530,408,20,107.39,10
1626,530,4330,8,350.63,5
1627,530,2124,13,551.52,10
1628,531,331,14,244.66,20
1629,531,4072,20,263.97,15
1630,531,144,14,341.64,0
1631,532,2153,5,446.51,20
1632,532,2272,12,501.38,5
1633,533,1786,14,610.95,20
1634,533,2596,9,303.04,15
1635,534,1958,18,288.22,10
1636,534,3739,20,572.22,0
1637,534,1678,19,938.06,0
1638,535,775,8,59.09,15
1639,535,1406,12,107.16,0
1640,536,4593,12,282.28,15
1641,537,14,17,73.87,20
1642,537,1652,3,615.33,15
1643,537,2749,2,134.03,20
1644,538,1537,1,365.96,0
1645,538,408,9,107.39,10
1646,538,4782,13,179.37,0
1647,538,4312,16,391.15,15
1648,538,1847,18,298.59,20
1649,539,1432,19,679.52,0
1650,539,1789,19,40.32,0
1651,539,3355,5,541.02,20
1652,540,2138,15,196.49,0
1653,540,1029,4,295.39,5
1654,540,1041,9,433.73,10
1655,540,4273,10,846.5,5
1656,540,1320,6,496.78,10
1657,541,2529,11,482.83,15
1658,541,3454,19,194.06,10
1659,541,1618,15,47.58,10
1660,542,4864,12,754.43,10
1661,543,3775,13,275.38,0
1662,543,4647,14,178.8,5
1663,543,2241,17,314.75,15
1664,543,2169,18,457.92,10
1665,544,997,13,14.46,0
1666,544,943,13,705.4,15
1667,544,451,10,146.54,0
1668,545,3644,3,302.93,0
1669,545,466,7,589.0,0
1670,545,2692,14,373.22,15
1671,546,2485,14,142.31,15
1672,546,2793,19,524.34,0
1673,547,4652,8,223.82,0
1674,547,4810,8,315.72,10
1675,547,2927,1,246.75,15
1676,547,3855,13,277.88,15
1677,548,2596,14,303.04,20
1678,549,2619,19,183.52,10
1679,550,1133,7,175.7,20
1680,550,2158,1,498.15,20
1681,550,1953,18,664.38,0
1682,550,2041,2,695.93,10
1683,550,146,19,137.82,0
1684,551,2302,8,669.07,15
1685,552,619,7,218.96,15
1686,553,2230,20,625.05,0
1687,553,2193,20,253.67,0
1688,553,3295,2,314.64,15
1689,553,528,11,403.84,0
1690,554,2156,12,758.81,20
1691,555,4382,2,744.86,15
1692,555,2308,1,584.73,0
1693,556,2864,13,413.59,10
1694,557,1419,3,894.63,20
1695,557,1708,12,200.66,15
1696,557,3831,19,722.7,0
1697,557,2874,8,624.89,0
1698,557,1601,17,35.46,5
1699,558,347,2,288.13,5
1700,558,4562,5,608.27,0
1701,558,885,11,811.62,0
1702,558,4967,19,492.48,20
1703,558,4059,5,96.97,0
1704,559,1604,16,192.96,5
1705,559,4484,19,313.97,20
1706,560,3810,15,410.12,10
1707,560,4293,19,301.75,0
1708,560,1146,18,565.43,20
1709,560,4770,14,423.96,10
1710,561,3938,17,833.78,5
1711,561,1942,12,403.98,10
1712,561,1382,20,141.54,0
1713,562,3065,13,216.18,15
1714,562,577,20,7.77,15
1715,562,4402,17,284.2,0
1716,562,3458,11,106.27,10
1717,563,3493,9,209.99,0
1718,563,1340,13,219.67,10
1719,563,2778,10,199.58,15
1720,563,3113,10,789.81,15
1721,563,4049,3,174.18,0
1722,564,1510,10,451.23,0
1723,564,4390,10,254.07,15
1724,564,989,13,628.43,15
1725,565,3471,16,55.48,20
1726,565,4391,2,307.65,20
1727,566,562,9,539.25,20
1728,566,1819,19,665.94,20
1729,567,4962,4,176.34,5
1730,567,2447,14,134.98,15
1731,567,2598,17,769.31,10
1732,567,3825,14,54.8,0
1733,568,2519,16,657.32,15
1734,568,4348,16,448.06,5
1735,568,3840,14,628.27,15
1736,569,4033,12,30.16,0
1737,569,3903,14,424.93,20
1738,569,3429,7,594.8,15
1739,569,1538,11,627.52,10
1740,569,678,8,101.62,0
1741,570,2187,11,468.52,5
1742,570,1116,4,205.61,0
1743,570,1,1,759.68,10
1744,570,4005,17,113.11,15
1745,571,2572,6,30.84,5
1746,571,2431,5,641.83,0
1747,571,3453,7,100.67,0
1748,572,4985,10,363.57,10
1749,572,3672,16,109.67,10
1750,572,204,19,746.21,15
1751,572,4985,2,363.57,0
1752,572,3069,9,491.8,10
1753,573,217,20,831.2,0
1754,573,1518,11,755.06,0
1755,573,4301,4,481.07,0
1756,574,873,10,467.3,0
1757,574,1469,12,370.94,15
1758,575,1926,16,336.42,0
1759,575,4427,9,626.81,20
1760,575,2353,5,244.66,0
1761,575,490,4,699.82,5
1762,575,4046,8,162.45,0
1763,576,794,20,221.15,15
1764,577,3941,18,613.35,0
1765,578,1261,11,232.92,0
1766,578,351,17,646.3,20
1767,579,56,13,578.25,0
1768,579,3417,17,400.66,0
1769,579,577,9,7.77,0
1770,579,2048,20,575.77,10
1771,579,2115,14,337.05,0
1772,580,3160,20,378.99,15
1773,580,2608,20,451.22,10
1774,581,1131,12,255.93,5
1775,581,469,15,334.35,20
1776,582,3074,17,364.7,15
1777,582,971,6,459.37,20
1778,583,3593,4,390.07,0
1779,583,1231,6,787.71,5
1780,583,4477,18,564.7,15
1781,584,4580,11,518.01,20
1782,584,577,17,7.77,15
1783,584,2100,11,392.45,5
1784,585,522,13,608.37,0
1785,585,4873,12,100.69,10
1786,585,107,20,81.5,0
1787,585,3288,16,735.85,0
1788,585,4720,12,147.49,0
1789,586,13,4,179.92,0
1790,586,4462,16,317.84,20
1791,587,4589,11,407.01,20
1792,587,1182,18,872.82,0
1793,587,27,14,742.35,10
1794,588,4144,17,271.59,15
1795,588,4102,13,700.88,0
1796,589,2287,13,322.75,0
1797,590,3530,15,875.31,0
1798,590,1808,3,561.07,0
1799,590,1494,13,734.62,0
1800,590,3271,7,406.98,20
1801,590,1388,6,282.7,0
1802,591,107,20,81.5,0
1803,591,1316,6,762.25,0
1804,592,1784,14,782.41,15
1805,592,3221,17,506.35,0
1806,592,2908,17,695.66,5
1807,592,4367,12,193.06,0
1808,592,1757,1,134.74,0
1809,593,537,11,86.22,5
1810,593,1153,6,204.64,10
1811,593,1613,9,383.73,5
1812,593,3764,1,227.8,15
1813,594,4386,20,570.69,15
1814,595,2621,4,377.6,0
1815,595,287,15,220.19,10
1816,596,2010,15,488.15,10
