so_id,customer_id,warehouse_id,employee_id,order_date,ship_date,status
537,1289,3,196,2024-08-11,2024-08-14,delivered
538,1053,2,31,2024-03-23,2024-03-26,delivered
539,295,8,224,2024-06-23,2024-06-25,delivered
540,1103,4,164,2023-05-21,2023-05-26,delivered
541,507,6,300,2023-01-27,2023-01-30,delivered
542,353,6,300,2024-12-10,2024-12-11,delivered
543,998,8,55,2024-01-01,2024-01-03,delivered
544,1832,1,260,2026-01-05,2026-01-08,delivered
545,1768,10,293,2025-08-14,2025-08-18,delivered
546,1725,4,239,2025-11-02,2025-11-03,delivered
547,1894,1,275,2026-06-11,2026-06-15,delivered
548,622,2,57,2025-03-10,2025-03-15,delivered
549,24,3,88,2025-10-18,2025-10-21,delivered
550,1656,6,246,2024-02-25,2024-02-27,delivered
551,1294,3,39,2023-01-07,2023-01-10,delivered
552,1602,10,171,2024-02-13,2024-02-17,delivered
553,785,3,67,2024-07-20,2024-07-23,delivered
554,851,9,177,2026-03-21,2026-03-26,delivered
555,1589,3,33,2025-12-08,2025-12-10,shipped
556,1801,8,107,2025-01-22,2025-01-25,shipped
557,1114,2,81,2026-03-25,2026-03-27,shipped
558,1484,9,89,2026-03-10,2026-03-12,delivered
559,724,2,239,2024-11-18,,cancelled
560,261,6,16,2026-05-02,2026-05-04,delivered
561,1490,10,268,2025-08-29,2025-09-02,delivered
562,229,5,123,2026-07-02,2026-07-04,delivered
563,81,1,32,2023-09-11,,pending
564,351,3,25,2024-09-20,2024-09-22,shipped
565,527,7,222,2024-07-14,2024-07-15,shipped
566,1172,1,24,2023-12-28,2023-12-30,delivered
567,841,6,183,2024-03-10,2024-03-15,delivered
568,1171,10,79,2023-12-12,2023-12-17,delivered
569,960,8,17,2025-12-23,2025-12-25,delivered
570,828,7,292,2023-08-07,,cancelled
571,535,7,115,2024-05-14,2024-05-15,delivered
572,1413,7,56,2025-08-31,2025-09-02,delivered
573,40,7,141,2023-09-23,2023-09-26,delivered
574,1998,1,296,2023-02-04,2023-02-05,delivered
575,208,5,167,2023-07-12,2023-07-15,delivered
576,1640,1,177,2025-12-02,2025-12-05,delivered
577,1409,10,140,2023-07-26,2023-07-27,delivered
578,1247,10,134,2024-04-23,2024-04-28,shipped
579,433,6,65,2025-10-15,2025-10-16,shipped
580,1429,3,174,2026-01-17,,pending
581,718,10,278,2025-08-22,2025-08-26,shipped
582,975,3,74,2023-05-17,2023-05-22,delivered
583,929,5,195,2023-02-10,2023-02-14,delivered
584,828,1,236,2023-04-20,2023-04-25,shipped
585,805,8,198,2024-07-30,2024-07-31,shipped
586,1895,2,57,2025-03-29,2025-04-01,delivered
587,1790,9,216,2025-11-08,2025-11-13,delivered
588,561,8,176,2024-10-26,2024-10-29,delivered
589,976,4,212,2025-02-07,2025-02-11,delivered
590,814,9,128,2025-01-10,2025-01-11,delivered
591,1313,8,128,2024-11-09,2024-11-13,delivered
592,1674,7,166,2025-01-20,2025-01-21,delivered
593,1049,4,198,2026-02-27,2026-03-04,delivered
594,255,8,20,2024-05-05,2024-05-09,delivered
595,515,5,229,2024-09-16,2024-09-20,delivered
596,1500,2,219,2024-12-25,2024-12-28,shipped
597,740,5,207,2024-08-22,2024-08-24,delivered
598,939,2,95,2023-10-03,2023-10-05,delivered
599,1308,2,128,2023-03-25,2023-03-26,delivered
600,1854,3,202,2025-11-04,2025-11-08,delivered
601,522,9,65,2025-10-12,2025-10-15,delivered
602,1317,8,111,2025-11-26,2025-11-27,delivered
603,1218,9,29,2026-04-19,,pending
604,1769,5,33,2023-03-12,2023-03-15,delivered
605,309,4,208,2025-08-21,2025-08-22,delivered
606,1827,5,263,2026-01-13,2026-01-15,delivered
607,333,5,26,2025-07-09,2025-07-10,delivered
608,1501,5,161,2023-12-08,2023-12-13,delivered
609,1174,9,124,2025-01-17,2025-01-19,delivered
610,679,10,260,2024-02-27,,cancelled
611,776,1,207,2023-04-22,2023-04-26,delivered
612,573,9,298,2023-01-01,2023-01-06,shipped
613,412,1,212,2024-11-11,2024-11-15,delivered
614,1512,8,264,2023-11-20,2023-11-25,delivered
615,843,10,40,2025-06-13,2025-06-16,delivered
616,768,2,29,2026-02-28,2026-03-03,delivered
617,1151,2,105,2024-06-12,2024-06-16,delivered
618,1973,1,78,2024-12-24,2024-12-25,shipped
619,900,10,93,2026-03-02,2026-03-05,delivered
620,126,5,51,2025-11-04,2025-11-05,delivered
621,1850,8,210,2024-02-01,2024-02-05,delivered
622,618,1,158,2023-07-18,2023-07-19,delivered
623,826,10,231,2025-05-24,2025-05-28,delivered
624,427,5,193,2026-06-29,2026-07-01,delivered
625,832,3,267,2023-10-02,2023-10-06,delivered
626,489,5,222,2024-01-14,2024-01-18,delivered
627,19,3,286,2024-05-21,2024-05-26,shipped
628,723,5,72,2024-02-23,2024-02-24,delivered
629,1680,9,236,2025-08-28,2025-08-31,delivered
630,1150,10,151,2024-02-13,2024-02-17,delivered
631,1125,2,264,2023-07-05,2023-07-10,delivered
632,22,2,124,2025-01-25,2025-01-27,shipped
633,27,1,26,2025-10-09,2025-10-14,delivered
634,109,1,226,2025-04-25,2025-04-26,delivered
635,283,8,63,2025-10-24,2025-10-27,delivered
636,1273,6,116,2025-01-15,2025-01-17,delivered
637,1560,7,13,2025-06-10,2025-06-11,delivered
638,141,7,35,2025-08-07,2025-08-08,delivered
639,1120,7,263,2023-01-29,2023-01-31,delivered
640,1910,2,71,2025-09-30,,cancelled
641,1439,7,41,2024-01-04,2024-01-07,delivered
642,422,4,202,2026-01-12,2026-01-17,shipped
643,1231,1,256,2024-04-28,2024-05-03,delivered
644,1725,6,193,2025-05-06,2025-05-07,delivered
645,1419,6,143,2023-10-06,2023-10-11,delivered
646,977,8,90,2024-01-11,2024-01-13,delivered
647,329,9,88,2023-01-10,,pending
648,1505,4,231,2024-04-06,2024-04-09,delivered
649,132,10,100,2024-08-06,,cancelled
650,876,10,253,2026-06-03,2026-06-08,delivered
651,1229,4,59,2023-01-06,2023-01-07,delivered
652,1494,7,61,2025-05-19,2025-05-20,delivered
653,157,1,276,2024-03-02,2024-03-03,delivered
654,88,1,264,2025-11-24,2025-11-26,delivered
655,755,9,218,2025-11-01,2025-11-04,delivered
656,1086,4,183,2023-08-15,2023-08-16,delivered
657,342,3,136,2024-12-24,2024-12-27,delivered
658,1221,4,135,2023-08-27,2023-08-29,delivered
659,77,1,119,2025-03-25,2025-03-29,delivered
660,387,6,14,2025-02-02,2025-02-07,delivered
661,1245,1,105,2023-11-16,2023-11-19,delivered
662,1923,4,62,2024-01-20,2024-01-22,delivered
663,15,9,152,2025-02-04,2025-02-07,delivered
664,1316,6,106,2025-06-24,2025-06-27,delivered
665,1372,10,34,2025-04-21,2025-04-22,delivered
666,1653,10,47,2025-03-03,2025-03-08,delivered
667,1061,1,151,2025-09-19,,pending
668,1261,5,153,2025-05-28,2025-05-31,delivered
669,1946,4,125,2025-10-20,2025-10-25,delivered
670,328,7,194,2024-12-22,2024-12-24,delivered
671,1402,9,91,2023-02-02,2023-02-07,delivered
672,1919,4,244,2025-02-23,2025-02-28,delivered
673,1056,7,103,2025-03-12,2025-03-17,delivered
674,1075,5,109,2023-01-02,2023-01-06,delivered
675,83,8,66,2024-12-30,2025-01-04,delivered
676,11,3,19,2023-10-29,2023-10-31,delivered
677,630,6,271,2023-09-14,2023-09-19,delivered
678,173,1,23,2023-09-25,2023-09-30,delivered
679,1250,4,201,2023-11-16,2023-11-20,delivered
680,127,5,79,2024-12-30,2025-01-03,delivered
681,1890,8,262,2025-03-02,2025-03-06,delivered
682,1429,8,285,2023-06-10,2023-06-13,delivered
683,1769,8,120,2023-06-07,2023-06-10,delivered
684,1212,8,118,2025-01-23,2025-01-28,delivered
685,449,7,100,2024-05-15,2024-05-20,shipped
686,587,7,221,2023-01-20,2023-01-23,delivered
687,900,5,10,2026-05-27,2026-05-28,delivered
688,873,10,298,2026-03-12,2026-03-15,delivered
689,228,10,297,2024-09-11,2024-09-14,delivered
690,1489,7,208,2024-02-24,2024-02-27,delivered
691,1253,4,185,2026-03-12,2026-03-15,shipped
692,1796,4,136,2023-03-11,2023-03-12,delivered
693,1666,3,97,2025-04-12,2025-04-14,delivered
694,1231,9,271,2025-11-02,2025-11-06,shipped
695,1533,4,230,2024-10-30,,cancelled
696,367,8,227,2024-02-23,2024-02-28,delivered
697,1445,5,234,2024-08-19,2024-08-20,delivered
698,312,3,56,2023-12-02,2023-12-03,delivered
699,924,6,266,2025-03-04,2025-03-09,delivered
700,393,3,205,2023-08-12,2023-08-13,delivered
701,666,3,291,2025-02-04,,pending
702,306,3,129,2025-09-05,2025-09-08,delivered
703,1570,10,45,2025-07-21,2025-07-24,delivered
704,578,3,229,2024-01-29,2024-02-03,delivered
705,635,8,3,2023-10-01,2023-10-06,delivered
706,1008,9,193,2024-04-18,2024-04-22,delivered
707,1846,4,181,2026-02-19,2026-02-22,delivered
708,1295,1,141,2024-07-23,2024-07-26,delivered
709,1324,2,125,2023-08-29,2023-09-03,delivered
710,1642,2,177,2023-02-23,2023-02-27,delivered
711,432,8,177,2025-09-10,2025-09-13,delivered
712,80,7,209,2023-02-26,2023-03-02,delivered
713,50,4,138,2025-04-30,2025-05-03,shipped
714,1252,10,169,2023-08-04,2023-08-07,shipped
715,1998,5,193,2023-10-08,2023-10-13,delivered
716,17,1,169,2024-11-05,2024-11-08,delivered
717,1036,1,4,2026-04-11,2026-04-13,delivered
718,461,6,138,2023-08-21,2023-08-25,delivered
719,1355,8,170,2023-07-09,,cancelled
720,1814,4,253,2026-07-08,2026-07-10,shipped
721,1693,3,9,2023-11-28,2023-12-02,shipped
722,1874,7,129,2024-04-17,2024-04-22,delivered
723,704,8,75,2025-02-06,2025-02-11,delivered
724,1260,9,36,2024-11-10,2024-11-15,delivered
725,867,9,281,2023-08-05,2023-08-10,shipped
726,1304,6,109,2023-01-16,2023-01-19,delivered
727,1753,3,231,2025-08-23,2025-08-25,shipped
728,899,3,99,2026-02-18,2026-02-21,delivered
729,958,3,261,2024-10-30,2024-11-02,delivered
730,1998,1,119,2025-04-20,,pending
731,1460,1,225,2023-01-09,2023-01-12,delivered
732,1112,1,233,2025-06-20,,pending
733,358,8,245,2024-07-23,2024-07-25,delivered
734,1514,8,262,2024-11-16,2024-11-17,delivered
735,448,3,128,2024-07-23,2024-07-27,delivered
736,1361,1,217,2025-06-14,2025-06-16,delivered
737,55,1,282,2023-01-26,2023-01-27,delivered
738,1221,7,266,2026-07-24,2026-07-26,delivered
739,941,7,24,2023-11-15,2023-11-19,delivered
740,1335,8,59,2025-08-04,2025-08-05,delivered
741,190,3,75,2024-12-31,2025-01-01,delivered
742,1637,5,96,2025-09-15,2025-09-17,delivered
743,1085,1,53,2025-04-25,2025-04-27,delivered
744,858,2,142,2024-03-18,2024-03-21,delivered
745,554,5,68,2026-02-25,2026-02-28,delivered
746,439,3,20,2025-03-02,2025-03-07,delivered
747,1356,2,116,2025-11-22,2025-11-24,delivered
748,1907,4,30,2023-04-30,2023-05-02,shipped
749,793,8,54,2023-05-25,2023-05-28,delivered
750,1740,1,127,2025-12-05,2025-12-06,delivered
751,391,10,177,2026-02-20,2026-02-23,shipped
752,383,3,98,2026-04-09,2026-04-11,delivered
753,126,10,66,2025-12-25,2025-12-27,shipped
754,1940,10,19,2026-02-24,2026-02-26,delivered
755,1599,7,106,2026-01-31,2026-02-01,shipped
756,1033,9,139,2026-03-03,2026-03-06,delivered
757,268,4,293,2023-02-10,2023-02-12,shipped
758,1095,6,280,2025-03-08,2025-03-12,delivered
759,298,3,38,2024-08-09,2024-08-11,shipped
760,1006,7,145,2023-05-23,2023-05-25,delivered
761,1946,8,174,2025-09-26,2025-09-30,shipped
762,1893,5,46,2025-02-14,2025-02-16,shipped
763,1068,5,31,2023-01-05,2023-01-10,delivered
764,319,9,183,2024-10-03,2024-10-06,delivered
765,1514,10,59,2024-09-29,2024-10-04,delivered
766,195,1,219,2026-03-19,2026-03-24,delivered
767,409,1,73,2023-03-18,2023-03-22,delivered
768,1135,5,179,2024-06-19,2024-06-20,delivered
769,1371,1,191,2024-08-04,2024-08-08,delivered
770,1732,7,242,2023-07-16,2023-07-21,delivered
771,1120,6,269,2025-10-19,2025-10-21,delivered
772,1012,5,267,2023-10-15,2023-10-20,shipped
773,491,5,155,2025-02-08,2025-02-12,delivered
774,572,9,250,2026-01-10,2026-01-15,delivered
775,532,10,233,2025-06-07,2025-06-12,shipped
776,48,2,281,2024-09-22,2024-09-24,delivered
777,1826,4,8,2026-06-23,2026-06-24,delivered
778,1699,9,137,2024-03-22,2024-03-24,delivered
779,692,9,189,2024-06-05,2024-06-06,delivered
780,739,5,19,2023-10-26,2023-10-31,delivered
781,1051,10,61,2023-09-10,2023-09-15,delivered
782,982,9,196,2025-07-09,2025-07-12,delivered
783,733,3,218,2025-06-05,2025-06-10,delivered
784,647,2,5,2026-02-22,,cancelled
785,890,9,116,2024-02-16,2024-02-21,delivered
786,613,7,88,2026-04-06,2026-04-10,delivered
787,1523,5,234,2024-10-07,2024-10-11,delivered
788,71,9,119,2026-06-07,2026-06-10,delivered
789,300,1,232,2024-05-04,2024-05-07,delivered
790,687,6,69,2023-10-31,,cancelled
791,798,2,272,2023-10-22,2023-10-23,delivered
792,566,10,222,2023-11-26,2023-11-29,shipped
793,20,2,40,2023-11-29,2023-12-03,delivered
794,1910,3,24,2024-06-12,2024-06-14,delivered
795,537,3,223,2024-02-24,2024-02-27,delivered
796,669,10,78,2024-11-01,2024-11-05,shipped
797,1909,5,222,2023-06-01,2023-06-03,delivered
798,481,2,283,2025-11-07,,pending
799,1557,6,19,2023-04-08,2023-04-12,delivered
800,355,9,153,2026-03-14,2026-03-16,delivered
801,155,7,274,2026-07-21,2026-07-26,delivered
802,1174,6,107,2024-07-29,2024-08-02,delivered
803,1273,6,266,2026-06-15,2026-06-19,delivered
804,1389,1,151,2024-02-27,2024-03-02,delivered
805,1794,1,252,2025-04-15,2025-04-16,delivered
806,925,5,158,2023-11-16,2023-11-18,delivered
807,1846,1,165,2026-02-06,2026-02-10,delivered
808,1458,7,174,2023-03-23,2023-03-25,delivered
809,1701,1,24,2026-05-31,2026-06-02,delivered
810,408,9,224,2024-12-07,2024-12-10,delivered
811,535,4,162,2026-02-03,2026-02-05,delivered
812,642,3,263,2024-01-17,2024-01-21,delivered
813,1773,7,59,2025-02-17,,cancelled
814,1835,1,51,2023-09-02,2023-09-04,shipped
815,1898,10,173,2024-08-29,2024-09-03,delivered
816,336,6,208,2023-01-05,2023-01-08,delivered
817,1851,2,169,2024-03-02,2024-03-04,delivered
818,1567,3,145,2024-12-31,2025-01-02,delivered
819,19,9,160,2024-05-08,2024-05-13,delivered
820,997,4,36,2024-08-02,2024-08-06,delivered
821,404,5,186,2023-01-19,2023-01-21,delivered
822,1219,9,283,2023-06-28,2023-06-30,delivered
823,339,3,103,2023-06-09,2023-06-10,delivered
824,1245,7,167,2025-12-27,2025-12-28,delivered
825,730,10,38,2023-05-28,2023-05-29,delivered
826,1933,6,161,2025-11-22,2025-11-27,delivered
827,388,7,82,2025-10-16,2025-10-20,delivered
828,254,9,157,2025-08-01,2025-08-02,delivered
829,1489,1,132,2023-07-06,2023-07-08,delivered
830,1317,6,280,2024-11-27,2024-12-01,delivered
831,861,10,49,2024-02-14,2024-02-19,delivered
832,754,1,60,2023-06-27,2023-07-02,delivered
833,780,2,47,2025-07-06,2025-07-11,delivered
834,1865,1,77,2024-02-29,2024-03-04,delivered
835,1640,6,267,2023-06-22,2023-06-27,delivered
836,1344,9,213,2026-07-22,2026-07-27,delivered
837,1949,3,196,2024-03-13,2024-03-18,delivered
838,942,1,156,2024-08-12,2024-08-13,delivered
839,1731,2,193,2025-06-02,2025-06-04,delivered
840,836,2,154,2024-10-30,2024-11-02,delivered
841,1178,2,126,2024-12-31,,cancelled
842,147,9,20,2025-04-03,2025-04-08,delivered
843,326,4,229,2026-07-11,2026-07-13,shipped
844,506,8,105,2025-04-30,2025-05-03,delivered
845,1383,3,237,2026-05-11,2026-05-15,delivered
846,743,2,105,2026-05-12,2026-05-14,delivered
847,1847,5,110,2023-06-03,2023-06-04,delivered
848,1673,8,224,2026-03-07,2026-03-10,delivered
849,1739,2,213,2024-11-21,2024-11-22,delivered
850,510,6,206,2026-05-30,2026-06-04,delivered
851,1581,1,231,2025-12-09,2025-12-12,delivered
852,1117,9,265,2024-07-04,2024-07-09,delivered
853,1165,10,192,2025-09-14,2025-09-19,shipped
854,601,6,67,2025-06-26,2025-06-28,delivered
855,645,7,127,2025-08-27,2025-08-29,delivered
856,1311,7,273,2023-11-03,2023-11-07,delivered
857,193,9,288,2024-10-30,2024-10-31,delivered
858,438,5,254,2024-09-12,2024-09-17,shipped
859,1142,2,133,2023-07-22,2023-07-27,delivered
860,739,1,107,2023-10-03,2023-10-07,delivered
861,1943,3,73,2023-09-03,2023-09-04,delivered
862,1031,4,57,2024-01-03,2024-01-08,delivered
863,862,10,187,2026-02-03,2026-02-04,delivered
864,811,7,179,2025-11-23,2025-11-25,delivered
865,1741,9,79,2024-05-21,2024-05-22,delivered
866,615,4,240,2025-12-19,2025-12-21,delivered
867,835,3,137,2025-05-09,2025-05-11,delivered
868,1846,2,247,2024-11-13,2024-11-15,delivered
869,1342,9,88,2024-12-02,2024-12-05,delivered
870,419,5,189,2025-03-28,2025-03-29,delivered
871,1309,2,285,2024-06-25,2024-06-30,delivered
872,1443,7,212,2024-02-07,2024-02-12,delivered
873,149,9,251,2026-03-14,2026-03-17,delivered
874,1969,6,276,2024-03-25,2024-03-27,delivered
875,161,8,143,2026-05-05,2026-05-10,delivered
876,1598,3,110,2023-05-19,2023-05-20,shipped
877,281,1,8,2025-03-22,2025-03-23,delivered
878,599,9,10,2023-12-30,2024-01-04,delivered
879,600,10,255,2026-03-12,2026-03-17,delivered
880,1272,8,40,2025-09-25,2025-09-26,shipped
881,524,6,232,2024-09-27,2024-09-28,delivered
882,818,3,15,2025-11-21,2025-11-24,delivered
883,1136,9,300,2023-12-30,2024-01-01,delivered
884,2,4,227,2023-03-01,2023-03-02,delivered
885,708,4,230,2023-07-18,2023-07-20,delivered
886,157,4,130,2025-08-30,,cancelled
887,1834,7,115,2026-06-24,2026-06-25,delivered
888,1516,4,262,2025-11-08,2025-11-09,delivered
889,1976,8,1,2024-02-05,2024-02-06,delivered
890,1817,10,285,2026-02-25,2026-02-28,delivered
891,1696,7,55,2025-11-19,2025-11-22,delivered
892,480,5,89,2024-02-10,2024-02-11,delivered
893,1885,6,112,2025-04-20,2025-04-21,delivered
894,991,7,257,2025-09-08,2025-09-13,shipped
895,1129,7,181,2025-02-04,2025-02-05,delivered
896,268,5,163,2024-03-13,2024-03-16,delivered
897,1520,9,264,2024-10-22,2024-10-25,delivered
898,894,4,169,2024-06-08,2024-06-11,delivered
899,140,9,88,2024-11-01,,cancelled
900,1997,7,91,2023-06-10,2023-06-11,delivered
901,86,9,222,2024-12-27,2024-12-28,delivered
902,464,9,222,2025-11-10,2025-11-14,delivered
903,758,4,156,2026-01-20,2026-01-25,delivered
904,1805,2,97,2024-12-24,2024-12-29,shipped
905,1512,7,165,2023-03-09,2023-03-13,shipped
906,310,6,223,2025-02-08,2025-02-11,delivered
907,1995,9,125,2024-07-26,2024-07-27,delivered
908,125,1,195,2026-07-28,2026-08-02,delivered
909,431,8,229,2025-04-13,2025-04-16,delivered
910,1670,7,291,2023-11-23,2023-11-28,delivered
911,1553,10,223,2025-06-22,2025-06-24,delivered
912,693,2,216,2023-08-24,2023-08-29,delivered
913,785,9,281,2024-01-05,2024-01-10,delivered
914,1949,5,241,2024-11-26,2024-11-27,delivered
915,1119,4,49,2023-02-05,2023-02-07,delivered
916,1379,10,125,2023-02-19,,pending
917,287,7,230,2024-02-04,2024-02-09,delivered
918,636,4,94,2023-12-26,2023-12-30,delivered
919,1284,3,4,2026-01-18,2026-01-21,shipped
920,1714,4,52,2026-02-08,2026-02-12,delivered
921,559,8,26,2024-05-29,2024-05-31,delivered
922,1649,6,81,2025-07-11,,pending
923,1330,8,166,2023-12-08,2023-12-12,delivered
924,1336,9,284,2025-02-08,2025-02-10,delivered
925,1805,4,240,2025-02-10,2025-02-11,delivered
926,1469,6,96,2024-01-28,2024-02-02,delivered
927,874,9,290,2024-10-12,2024-10-15,delivered
928,1157,8,157,2024-11-03,2024-11-06,delivered
929,1712,7,9,2024-06-18,2024-06-19,delivered
930,419,4,148,2024-11-11,2024-11-16,delivered
931,1215,5,182,2026-02-08,,pending
932,324,3,56,2025-04-10,2025-04-12,delivered
933,1192,8,94,2023-03-15,2023-03-18,delivered
934,13,4,132,2024-03-16,2024-03-17,delivered
935,278,2,101,2023-09-14,2023-09-17,delivered
936,1822,2,210,2024-09-28,2024-09-30,delivered
937,1600,5,126,2026-05-14,2026-05-17,delivered
938,35,4,191,2025-12-19,2025-12-20,delivered
939,1162,2,73,2026-06-23,2026-06-28,delivered
940,1918,9,267,2023-05-20,2023-05-22,delivered
941,239,4,17,2025-09-16,2025-09-20,delivered
942,129,3,149,2025-02-03,2025-02-05,delivered
943,1703,4,235,2023-12-23,2023-12-24,delivered
944,134,5,187,2026-05-08,2026-05-10,delivered
945,424,7,6,2026-01-25,2026-01-30,delivered
946,562,9,145,2023-06-01,2023-06-04,delivered
947,1343,5,217,2026-05-07,2026-05-10,delivered
948,603,4,282,2026-05-21,2026-05-23,delivered
949,1489,8,133,2025-07-30,2025-08-04,delivered
950,163,2,8,2024-06-03,2024-06-05,delivered
951,987,5,285,2025-09-23,2025-09-27,delivered
952,392,7,149,2024-05-26,2024-05-30,delivered
953,771,4,2,2026-06-19,2026-06-21,delivered
954,1559,9,251,2023-11-16,2023-11-19,shipped
955,530,2,66,2025-06-08,2025-06-13,shipped
956,1949,6,112,2025-12-20,2025-12-22,delivered
957,1601,10,57,2026-06-30,2026-07-05,delivered
958,1325,9,160,2023-10-15,2023-10-19,delivered
959,955,3,23,2024-11-12,2024-11-13,delivered
960,1224,3,211,2025-02-21,2025-02-22,shipped
961,1662,7,58,2024-05-11,2024-05-12,delivered
962,862,3,173,2025-05-29,2025-06-03,shipped
963,1626,4,80,2024-03-04,2024-03-08,delivered
964,1802,6,56,2024-06-18,2024-06-23,delivered
965,1616,2,87,2025-05-03,2025-05-04,delivered
966,623,9,262,2023-01-21,2023-01-25,delivered
967,1907,2,110,2025-09-05,2025-09-08,delivered
968,1073,2,53,2024-04-16,,cancelled
969,916,9,270,2024-06-17,2024-06-19,delivered
970,1913,7,50,2026-02-11,2026-02-15,delivered
971,841,1,202,2024-11-09,,cancelled
972,1127,5,216,2025-07-12,2025-07-13,delivered
973,1371,5,162,2024-04-01,2024-04-05,delivered
974,1883,9,271,2024-12-02,,cancelled
975,1398,9,139,2023-10-15,2023-10-16,shipped
976,737,10,92,2024-04-10,2024-04-12,delivered
977,902,8,20,2023-05-02,2023-05-04,delivered
978,1200,4,215,2024-03-03,2024-03-08,delivered
979,917,10,174,2025-07-21,2025-07-24,delivered
980,1924,1,240,2023-07-25,,cancelled
981,551,8,293,2024-02-06,2024-02-07,delivered
982,1349,4,266,2023-05-26,2023-05-30,delivered
983,372,4,157,2024-08-11,,cancelled
984,1336,2,204,2024-08-16,2024-08-21,delivered
985,1069,9,42,2024-11-23,2024-11-25,delivered
986,1094,1,97,2026-05-09,2026-05-14,delivered
987,1499,3,66,2023-02-20,2023-02-23,delivered
988,1253,3,161,2024-12-22,2024-12-25,delivered
989,1649,4,90,2026-05-01,2026-05-04,delivered
990,90,8,181,2023-07-30,2023-07-31,delivered
991,105,8,137,2023-12-28,2023-12-31,delivered
992,179,8,94,2023-12-02,2023-12-05,delivered
993,1323,3,172,2024-08-18,2024-08-20,shipped
994,1488,1,208,2025-04-12,2025-04-16,delivered
995,837,5,229,2024-05-14,,pending
996,809,8,270,2024-01-13,2024-01-15,delivered
997,524,8,241,2025-03-31,2025-04-04,delivered
998,1371,1,207,2025-02-20,2025-02-24,delivered
